#Beta=5.440000e+00, Nt=6, Ns=12^3 
#Iter 	 TraceF3iF3iMinusF4iF4i.real 	 TraceF3iF3iMinusF4iF4i.imag 	 AvgTraceF3iF3iMinusF4iF4i.real 	 AvgTraceF3iF3iMinusF4iF4i.imag 	 TraceF4iF3iPlusF3iF4i.real 	 TraceF4iF3iPlusF3iF4i.imag 	 AvgTraceF4iF3iPlusF3iF4i.real 	 AvgTraceF4iF3iPlusF3iF4i.imag 
303 	 7.643690e-02 	 -3.143994e-18 	 4.582190e-02 	 -4.411527e-19 	 -7.292110e-02 	 2.129587e-18 	 -2.737867e-02 	 1.296598e-19 
304 	 7.404028e-02 	 -3.727151e-18 	 4.609064e-02 	 -4.724480e-19 	 -7.122119e-02 	 2.887190e-18 	 -2.779622e-02 	 1.559220e-19 
305 	 5.558977e-02 	 -9.749287e-19 	 4.618026e-02 	 -4.771883e-19 	 -8.741009e-02 	 -8.593306e-19 	 -2.835861e-02 	 1.463441e-19 
306 	 9.168306e-02 	 4.126626e-19 	 4.660552e-02 	 -4.688720e-19 	 -5.261499e-02 	 4.313385e-19 	 -2.858531e-02 	 1.490076e-19 
307 	 7.527223e-02 	 5.856285e-18 	 4.687095e-02 	 -4.103057e-19 	 -7.445276e-02 	 -1.269085e-18 	 -2.901001e-02 	 1.358771e-19 
308 	 9.903565e-02 	 4.520646e-19 	 4.734952e-02 	 -4.023941e-19 	 -6.915646e-02 	 4.149416e-20 	 -2.937832e-02 	 1.350112e-19 
309 	 6.718140e-02 	 4.896969e-18 	 4.752981e-02 	 -3.542180e-19 	 -1.186361e-01 	 -1.994397e-19 	 -3.018976e-02 	 1.319708e-19 
310 	 5.406008e-02 	 2.875368e-18 	 4.758864e-02 	 -3.251226e-19 	 -1.075671e-01 	 3.932910e-18 	 -3.088685e-02 	 1.662135e-19 
311 	 7.458466e-03 	 -7.385395e-20 	 4.723034e-02 	 -3.228792e-19 	 -5.340662e-02 	 -3.741167e-19 	 -3.108792e-02 	 1.613891e-19 
312 	 1.980505e-02 	 7.863760e-19 	 4.698764e-02 	 -3.130628e-19 	 -5.057756e-02 	 -5.338023e-18 	 -3.126039e-02 	 1.127217e-19 
313 	 2.741009e-02 	 -8.914901e-19 	 4.681591e-02 	 -3.181367e-19 	 -4.248542e-02 	 1.063455e-18 	 -3.135886e-02 	 1.210615e-19 
314 	 2.267018e-02 	 5.769968e-18 	 4.660594e-02 	 -2.651966e-19 	 -5.038481e-02 	 -5.434396e-18 	 -3.152430e-02 	 7.275317e-20 
315 	 4.396061e-02 	 2.305964e-18 	 4.658314e-02 	 -2.430315e-19 	 -5.013882e-02 	 5.240311e-18 	 -3.168477e-02 	 1.173011e-19 
316 	 4.194626e-02 	 -3.182081e-18 	 4.654351e-02 	 -2.681516e-19 	 -5.333215e-02 	 2.564607e-18 	 -3.186979e-02 	 1.382182e-19 
317 	 2.654562e-02 	 2.467804e-18 	 4.637403e-02 	 -2.449655e-19 	 -3.503440e-02 	 1.990381e-18 	 -3.189661e-02 	 1.539145e-19 
318 	 4.649223e-02 	 -5.121670e-18 	 4.637503e-02 	 -2.859462e-19 	 -5.353144e-02 	 -2.653618e-18 	 -3.207842e-02 	 1.303218e-19 
319 	 2.700284e-02 	 3.509069e-19 	 4.621359e-02 	 -2.806391e-19 	 -3.525584e-02 	 5.364124e-19 	 -3.210489e-02 	 1.337059e-19 
319 
319 	 1.051058e-01 	 1.246813e-18 	 2.578067e-02 	 4.018533e-19 	 -2.767564e-02 	 4.735019e-18 	 -4.577127e-02 	 5.947146e-19 
320 	 1.236469e-01 	 -3.843788e-20 	 2.658949e-02 	 3.982145e-19 	 -2.851836e-02 	 -2.881836e-18 	 -4.562869e-02 	 5.659827e-19 
321 	 8.767917e-02 	 -3.307245e-18 	 2.709022e-02 	 3.678419e-19 	 -1.411738e-02 	 1.932155e-18 	 -4.537040e-02 	 5.771809e-19 
322 	 1.101839e-01 	 -3.349733e-18 	 2.776578e-02 	 3.376177e-19 	 1.489563e-02 	 -6.375376e-18 	 -4.488043e-02 	 5.206560e-19 
323 	 1.123832e-01 	 4.238720e-18 	 2.844818e-02 	 3.690782e-19 	 2.011282e-02 	 -4.552311e-18 	 -4.435629e-02 	 4.797450e-19 
324 	 1.388972e-01 	 6.030707e-18 	 2.933177e-02 	 4.143712e-19 	 5.550834e-02 	 7.175017e-18 	 -4.355737e-02 	 5.333072e-19 
325 	 9.917386e-02 	 4.122471e-18 	 2.988607e-02 	 4.438006e-19 	 -5.190574e-03 	 -1.575439e-18 	 -4.325288e-02 	 5.165711e-19 
326 	 1.071781e-01 	 -3.447163e-19 	 3.049467e-02 	 4.375918e-19 	 1.017382e-02 	 -3.171291e-18 	 -4.283219e-02 	 4.875328e-19 
327 	 1.005337e-01 	 -9.632861e-18 	 3.104185e-02 	 3.589164e-19 	 4.837565e-02 	 -2.423393e-18 	 -4.211963e-02 	 4.647912e-19 
328 	 1.146438e-01 	 -2.267680e-18 	 3.168993e-02 	 3.385552e-19 	 6.173432e-02 	 8.834240e-20 	 -4.131456e-02 	 4.618730e-19 
329 	 1.310381e-01 	 3.395801e-18 	 3.245414e-02 	 3.620725e-19 	 6.314792e-02 	 -3.970723e-18 	 -4.051101e-02 	 4.277761e-19 
330 	 9.728493e-02 	 2.862731e-18 	 3.294904e-02 	 3.811615e-19 	 1.037108e-01 	 3.741167e-19 	 -3.941008e-02 	 4.273665e-19 
331 	 6.087760e-02 	 -2.770321e-19 	 3.316062e-02 	 3.761751e-19 	 1.260390e-01 	 -7.577369e-18 	 -3.815667e-02 	 3.667245e-19 
332 	 5.268311e-02 	 1.200303e-18 	 3.330740e-02 	 3.823716e-19 	 1.183669e-01 	 -5.319953e-18 	 -3.697981e-02 	 3.239676e-19 
333 	 7.492704e-02 	 -4.573350e-19 	 3.361800e-02 	 3.761051e-19 	 1.300608e-01 	 1.733385e-18 	 -3.573323e-02 	 3.344856e-19 
334 	 7.384711e-02 	 -1.244858e-18 	 3.391599e-02 	 3.640980e-19 	 1.007940e-01 	 1.596856e-18 	 -3.472192e-02 	 3.438365e-19 
335 	 7.127981e-02 	 -1.008361e-18 	 3.419072e-02 	 3.540064e-19 	 5.554451e-02 	 5.477898e-19 	 -3.405820e-02 	 3.453362e-19 
336 	 7.909202e-02 	 -3.377636e-18 	 3.451847e-02 	 3.267681e-19 	 4.771441e-02 	 4.191412e-18 	 -3.346132e-02 	 3.734097e-19 
337 	 7.419198e-02 	 -6.119188e-18 	 3.480596e-02 	 2.800583e-19 	 1.973555e-02 	 2.606101e-18 	 -3.307583e-02 	 3.895886e-19 
338 	 8.400674e-02 	 4.588297e-18 	 3.515992e-02 	 3.110528e-19 	 -1.495072e-03 	 -1.728366e-18 	 -3.284863e-02 	 3.743515e-19 
339 	 8.329800e-02 	 4.900446e-18 	 3.550377e-02 	 3.438342e-19 	 1.970544e-03 	 6.803703e-18 	 -3.259992e-02 	 4.202755e-19 
340 	 8.871198e-02 	 -2.509515e-18 	 3.588113e-02 	 3.235977e-19 	 -2.482934e-02 	 -5.493960e-18 	 -3.254481e-02 	 3.783306e-19 
341 	 8.871198e-02 	 -2.509515e-18 	 3.625318e-02 	 3.036462e-19 	 -2.482934e-02 	 -5.493960e-18 	 -3.249048e-02 	 3.369764e-19 
342 	 7.942936e-02 	 9.518964e-19 	 3.655511e-02 	 3.081794e-19 	 -3.940919e-02 	 2.100809e-18 	 -3.253886e-02 	 3.493109e-19 
343 	 1.043321e-01 	 3.845060e-18 	 3.702578e-02 	 3.327411e-19 	 -5.675659e-02 	 4.527966e-18 	 -3.270704e-02 	 3.783293e-19 
344 	 6.641069e-02 	 1.182718e-18 	 3.722844e-02 	 3.386030e-19 	 -3.560551e-02 	 -5.216217e-18 	 -3.272703e-02 	 3.397462e-19 
345 	 5.901016e-02 	 1.381434e-18 	 3.737763e-02 	 3.457457e-19 	 -5.982379e-02 	 1.074163e-18 	 -3.291262e-02 	 3.447765e-19 
346 	 5.901016e-02 	 1.381434e-18 	 3.752479e-02 	 3.527912e-19 	 -5.982379e-02 	 1.074163e-18 	 -3.309569e-02 	 3.497383e-19 
347 	 3.991748e-02 	 -3.942697e-18 	 3.754095e-02 	 3.237676e-19 	 -3.378026e-02 	 1.487766e-18 	 -3.310032e-02 	 3.574277e-19 
348 	 1.374097e-02 	 1.133084e-18 	 3.738122e-02 	 3.291993e-19 	 -2.990899e-02 	 -1.407455e-18 	 -3.307890e-02 	 3.455828e-19 
349 	 4.686560e-03 	 5.982353e-19 	 3.716326e-02 	 3.309928e-19 	 -4.153185e-02 	 -1.121513e-18 	 -3.313525e-02 	 3.358022e-19 
350 	 1.074772e-02 	 8.657265e-19 	 3.698832e-02 	 3.345341e-19 	 -4.592419e-02 	 -1.624965e-18 	 -3.321995e-02 	 3.228170e-19 
351 	 -3.700565e-03 	 1.343227e-19 	 3.672063e-02 	 3.332169e-19 	 -4.086862e-02 	 4.698209e-19 	 -3.327027e-02 	 3.237841e-19 
352 	 2.219123e-02 	 -5.736125e-18 	 3.662567e-02 	 2.935480e-19 	 -2.339829e-02 	 -8.037820e-19 	 -3.320575e-02 	 3.164144e-19 
353 	 4.561826e-02 	 -5.955871e-18 	 3.668406e-02 	 2.529674e-19 	 -2.430157e-02 	 -3.406536e-19 	 -3.314793e-02 	 3.121477e-19 
354 	 1.757701e-02 	 1.475918e-18 	 3.656079e-02 	 2.608574e-19 	 8.757256e-03 	 3.373743e-18 	 -3.287757e-02 	 3.319000e-19 
355 	 8.528442e-03 	 -2.206497e-18 	 3.638109e-02 	 2.450410e-19 	 -5.396776e-03 	 1.178568e-18 	 -3.270141e-02 	 3.373273e-19 
356 	 1.733489e-02 	 -3.234359e-19 	 3.625978e-02 	 2.414201e-19 	 -2.802037e-02 	 9.720341e-18 	 -3.267160e-02 	 3.970917e-19 
357 	 5.134617e-03 	 3.332317e-18 	 3.606279e-02 	 2.609828e-19 	 -3.499592e-02 	 3.168949e-18 	 -3.268631e-02 	 4.146351e-19 
358 	 5.134617e-03 	 3.332317e-18 	 3.586827e-02 	 2.802993e-19 	 -3.499592e-02 	 3.168949e-18 	 -3.270083e-02 	 4.319579e-19 
359 	 5.134617e-03 	 3.332317e-18 	 3.567618e-02 	 2.993745e-19 	 -3.499592e-02 	 3.168949e-18 	 -3.271518e-02 	 4.490641e-19 
360 	 1.526678e-02 	 -2.592457e-18 	 3.554942e-02 	 2.814128e-19 	 -3.954721e-02 	 1.445938e-18 	 -3.275761e-02 	 4.552558e-19 
361 	 3.072860e-02 	 -1.926852e-18 	 3.551966e-02 	 2.677815e-19 	 -2.634609e-02 	 1.584809e-18 	 -3.271803e-02 	 4.622284e-19 
362 	 1.634285e-02 	 -4.619367e-18 	 3.540201e-02 	 2.377990e-19 	 -4.034642e-02 	 -4.833400e-18 	 -3.276483e-02 	 4.297399e-19 
363 	 2.707099e-02 	 6.889881e-19 	 3.535121e-02 	 2.405502e-19 	 -2.618313e-02 	 -3.145525e-19 	 -3.272470e-02 	 4.252015e-19 
364 	 3.581695e-02 	 1.358057e-18 	 3.535403e-02 	 2.473229e-19 	 -3.719526e-02 	 -6.922999e-18 	 -3.275180e-02 	 3.806669e-19 
365 	 5.009081e-02 	 2.934666e-18 	 3.544281e-02 	 2.635117e-19 	 -5.772466e-02 	 9.805839e-18 	 -3.290224e-02 	 4.374451e-19 
366 	 8.950037e-02 	 -6.103217e-18 	 3.576651e-02 	 2.253876e-19 	 -2.096113e-02 	 -2.575984e-18 	 -3.283073e-02 	 4.194006e-19 
367 	 1.226999e-01 	 2.053169e-18 	 3.628397e-02 	 2.362673e-19 	 2.911014e-02 	 -6.090271e-18 	 -3.246204e-02 	 3.806525e-19 
368 	 1.324226e-01 	 -1.603370e-18 	 3.685284e-02 	 2.253818e-19 	 4.147859e-02 	 1.477727e-18 	 -3.202452e-02 	 3.871441e-19 
369 	 1.147571e-01 	 -2.012761e-18 	 3.731110e-02 	 2.122163e-19 	 2.874475e-02 	 -2.569793e-18 	 -3.166705e-02 	 3.697504e-19 
370 	 9.342130e-02 	 -2.157686e-19 	 3.763923e-02 	 2.097134e-19 	 5.183803e-03 	 -1.170537e-18 	 -3.145155e-02 	 3.607428e-19 
371 	 5.214892e-02 	 -1.211247e-18 	 3.772359e-02 	 2.014521e-19 	 1.623452e-02 	 -4.477353e-19 	 -3.117430e-02 	 3.560424e-19 
372 	 5.220410e-02 	 -8.230107e-18 	 3.780729e-02 	 1.527147e-19 	 -1.012371e-02 	 5.783081e-18 	 -3.105263e-02 	 3.874125e-19 
373 	 4.119778e-02 	 6.745985e-18 	 3.782677e-02 	 1.906071e-19 	 5.955044e-03 	 9.158831e-19 	 -3.083994e-02 	 3.904497e-19 
374 	 3.987712e-03 	 5.165610e-18 	 3.763341e-02 	 2.190357e-19 	 -1.905589e-02 	 2.658303e-18 	 -3.077260e-02 	 4.034089e-19 
375 	 2.748824e-02 	 2.347754e-18 	 3.757576e-02 	 2.311307e-19 	 -4.656696e-02 	 -3.868326e-19 	 -3.086234e-02 	 3.989189e-19 
376 	 1.783042e-02 	 -4.038988e-19 	 3.746421e-02 	 2.275429e-19 	 -4.328306e-02 	 -7.980263e-18 	 -3.093251e-02 	 3.515789e-19 
377 	 1.819130e-03 	 -8.224885e-18 	 3.726396e-02 	 1.800574e-19 	 -2.161487e-02 	 3.245914e-19 	 -3.088017e-02 	 3.514273e-19 
378 	 2.723390e-02 	 4.394776e-18 	 3.720792e-02 	 2.036033e-19 	 -3.908056e-02 	 4.927766e-18 	 -3.092598e-02 	 3.769934e-19 
379 	 4.285575e-02 	 -7.241245e-18 	 3.723930e-02 	 1.622430e-19 	 -1.806537e-02 	 -6.882676e-18 	 -3.085453e-02 	 3.366619e-19 
380 	 4.285575e-02 	 -7.241245e-18 	 3.727033e-02 	 1.213398e-19 	 -1.806537e-02 	 -6.882676e-18 	 -3.078387e-02 	 2.967761e-19 
381 	 2.514486e-02 	 -1.122854e-18 	 3.720371e-02 	 1.145035e-19 	 -3.510878e-02 	 7.493711e-18 	 -3.080764e-02 	 3.363197e-19 
382 	 5.813868e-02 	 -5.893760e-18 	 3.731810e-02 	 8.167149e-20 	 -2.152273e-02 	 5.382863e-18 	 -3.075690e-02 	 3.638964e-19 
383 	 5.813868e-02 	 -5.893760e-18 	 3.743126e-02 	 4.919632e-20 	 -2.152273e-02 	 5.382863e-18 	 -3.070671e-02 	 3.911734e-19 
384 	 6.055517e-02 	 3.081955e-18 	 3.755625e-02 	 6.558961e-20 	 -5.541829e-02 	 1.987704e-18 	 -3.084029e-02 	 3.998033e-19 
385 	 5.189452e-02 	 -4.435394e-18 	 3.763334e-02 	 4.139077e-20 	 -6.653511e-02 	 -1.946210e-18 	 -3.103220e-02 	 3.871903e-19 
386 	 6.424730e-02 	 -3.237684e-18 	 3.777566e-02 	 2.385561e-20 	 -8.327064e-02 	 -2.018490e-18 	 -3.131155e-02 	 3.743257e-19 
387 	 1.114934e-01 	 -8.541595e-19 	 3.816778e-02 	 1.918532e-20 	 -5.466355e-02 	 -1.624965e-18 	 -3.143576e-02 	 3.636912e-19 
388 	 1.216009e-01 	 -3.114807e-18 	 3.860922e-02 	 2.603350e-21 	 -1.839702e-02 	 -5.125532e-18 	 -3.136677e-02 	 3.346477e-19 
389 	 9.249201e-02 	 -1.675654e-18 	 3.889282e-02 	 -6.229582e-21 	 -1.299389e-02 	 -9.493462e-19 	 -3.127007e-02 	 3.278898e-19 
390 	 9.130314e-02 	 -4.193441e-18 	 3.916722e-02 	 -2.815215e-20 	 1.744635e-03 	 -8.887781e-19 	 -3.109722e-02 	 3.215198e-19 
391 	 7.544957e-02 	 -1.555997e-18 	 3.935619e-02 	 -3.610968e-20 	 1.971182e-02 	 -3.654163e-19 	 -3.083259e-02 	 3.179420e-19 
392 	 9.628529e-02 	 2.545121e-18 	 3.965116e-02 	 -2.273543e-20 	 1.679456e-02 	 -3.344964e-18 	 -3.058582e-02 	 2.989632e-19 
393 	 9.628529e-02 	 2.545121e-18 	 3.994308e-02 	 -9.499056e-21 	 1.679456e-02 	 -3.344964e-18 	 -3.034159e-02 	 2.801801e-19 
394 	 7.674156e-02 	 4.835408e-20 	 4.013179e-02 	 -9.202373e-21 	 4.152107e-02 	 1.713976e-18 	 -2.997306e-02 	 2.875329e-19 
395 	 7.554032e-02 	 2.815753e-18 	 4.031245e-02 	 5.210666e-21 	 5.204895e-02 	 1.248171e-19 	 -2.955458e-02 	 2.867027e-19 
396 	 4.922399e-02 	 1.005605e-18 	 4.035769e-02 	 1.028881e-20 	 6.833999e-02 	 -8.751252e-18 	 -2.905766e-02 	 2.408248e-19 
397 	 8.036616e-02 	 3.854818e-18 	 4.055975e-02 	 2.970562e-20 	 4.042597e-02 	 -1.118602e-17 	 -2.870673e-02 	 1.831134e-19 
398 	 9.301889e-02 	 -6.035450e-19 	 4.082336e-02 	 2.652346e-20 	 5.498465e-02 	 3.674910e-18 	 -2.828617e-02 	 2.006602e-19 
399 	 9.301889e-02 	 -6.035450e-19 	 4.108434e-02 	 2.337312e-20 	 5.498465e-02 	 3.674910e-18 	 -2.786982e-02 	 2.180314e-19 
400 	 1.190552e-01 	 6.613006e-18 	 4.147225e-02 	 5.615736e-20 	 9.791185e-02 	 2.367175e-18 	 -2.724404e-02 	 2.287237e-19 
401 	 1.205995e-01 	 -7.875155e-19 	 4.186397e-02 	 5.198076e-20 	 1.063056e-01 	 -4.725649e-18 	 -2.658290e-02 	 2.041971e-19 
402 	 1.073524e-01 	 1.852759e-18 	 4.218658e-02 	 6.085159e-20 	 6.392771e-02 	 -6.669517e-18 	 -2.613703e-02 	 1.703364e-19 
403 	 4.970419e-02 	 -5.645852e-18 	 4.222343e-02 	 3.287755e-20 	 5.627130e-02 	 2.636887e-19 	 -2.573307e-02 	 1.707940e-19 
404 	 3.547354e-02 	 -3.519089e-18 	 4.219050e-02 	 1.555089e-20 	 3.244849e-02 	 -2.616140e-18 	 -2.544926e-02 	 1.571992e-19 
405 	 3.859245e-02 	 -4.050857e-18 	 4.217304e-02 	 -4.188953e-21 	 3.114419e-02 	 3.761245e-18 	 -2.517453e-02 	 1.746946e-19 
406 	 2.903514e-02 	 -3.938656e-18 	 4.210957e-02 	 -2.319604e-20 	 6.543819e-02 	 4.769151e-18 	 -2.473679e-02 	 1.968900e-19 
407 	 5.211251e-02 	 3.075723e-19 	 4.215766e-02 	 -2.160581e-20 	 5.382892e-02 	 -5.269423e-18 	 -2.435907e-02 	 1.706097e-19 
408 	 -1.228847e-02 	 -1.282006e-18 	 4.189715e-02 	 -2.763643e-20 	 3.397640e-02 	 3.259634e-18 	 -2.407995e-02 	 1.853897e-19 
409 	 -2.501587e-02 	 2.586776e-18 	 4.157852e-02 	 -1.518685e-20 	 3.906964e-02 	 1.648723e-18 	 -2.377924e-02 	 1.923579e-19 
410 	 -2.501587e-02 	 2.586776e-18 	 4.126290e-02 	 -2.855271e-21 	 3.906964e-02 	 1.648723e-18 	 -2.348138e-02 	 1.992602e-19 
411 	 -5.224119e-03 	 1.448910e-18 	 4.104363e-02 	 3.992679e-21 	 2.136076e-02 	 3.985112e-18 	 -2.326986e-02 	 2.171179e-19 
412 	 4.662069e-03 	 4.849229e-18 	 4.087282e-02 	 2.674027e-20 	 2.977590e-02 	 -6.962653e-18 	 -2.302082e-02 	 1.834101e-19 
413 	 2.786293e-02 	 1.191590e-18 	 4.081203e-02 	 3.218349e-20 	 3.189365e-02 	 -7.217976e-19 	 -2.276421e-02 	 1.791802e-19 
414 	 3.211154e-02 	 3.354647e-18 	 4.077156e-02 	 4.763681e-20 	 7.939741e-03 	 7.629571e-20 	 -2.262140e-02 	 1.787016e-19 
415 	 3.882157e-02 	 1.924813e-18 	 4.076253e-02 	 5.632744e-20 	 2.047884e-03 	 3.328902e-18 	 -2.250719e-02 	 1.932859e-19 
416 	 1.850648e-02 	 3.939350e-18 	 4.065997e-02 	 7.422155e-20 	 -1.645538e-02 	 -2.668342e-18 	 -2.247930e-02 	 1.800987e-19 
417 	 -4.965050e-03 	 3.527647e-18 	 4.045068e-02 	 9.006295e-20 	 3.862454e-02 	 2.365167e-18 	 -2.219901e-02 	 1.901219e-19 
418 	 3.127242e-02 	 -2.953421e-18 	 4.040877e-02 	 7.616577e-20 	 1.947101e-02 	 1.017276e-18 	 -2.200874e-02 	 1.938989e-19 
419 	 1.707695e-02 	 -4.627434e-18 	 4.030272e-02 	 5.478577e-20 	 -2.465524e-02 	 3.446274e-19 	 -2.202076e-02 	 1.945840e-19 
420 	 1.381804e-02 	 -1.627903e-18 	 4.018288e-02 	 4.717179e-20 	 -8.456876e-03 	 4.733011e-18 	 -2.195939e-02 	 2.151199e-19 
421 	 4.969890e-02 	 1.120729e-18 	 4.022574e-02 	 5.200763e-20 	 -6.949796e-03 	 3.072910e-18 	 -2.189178e-02 	 2.279928e-19 
422 	 6.041025e-02 	 2.047354e-18 	 4.031625e-02 	 6.095538e-20 	 -2.753002e-02 	 -2.103151e-18 	 -2.191706e-02 	 2.175392e-19 
423 	 6.041025e-02 	 2.047354e-18 	 4.040596e-02 	 6.982323e-20 	 -2.753002e-02 	 -2.103151e-18 	 -2.194212e-02 	 2.071790e-19 
424 	 5.667347e-02 	 1.213553e-18 	 4.047826e-02 	 7.490648e-20 	 -1.213239e-02 	 -1.873595e-18 	 -2.189852e-02 	 1.979311e-19 
425 	 2.568757e-02 	 2.298664e-18 	 4.041281e-02 	 8.474611e-20 	 -3.720900e-02 	 -3.959346e-18 	 -2.196627e-02 	 1.795361e-19 
426 	 4.900693e-02 	 -1.242514e-18 	 4.045067e-02 	 7.889915e-20 	 -5.216700e-02 	 2.535828e-18 	 -2.209931e-02 	 1.899162e-19 
427 	 4.497957e-02 	 3.200302e-18 	 4.047054e-02 	 9.258952e-20 	 -3.805618e-02 	 -2.266116e-18 	 -2.216930e-02 	 1.791442e-19 
428 	 2.239272e-02 	 -4.902289e-18 	 4.039160e-02 	 7.077782e-20 	 -6.027816e-02 	 2.730583e-19 	 -2.233571e-02 	 1.795543e-19 
429 	 8.640118e-03 	 -3.672379e-18 	 4.025355e-02 	 5.450322e-20 	 -5.181819e-02 	 -2.615470e-18 	 -2.246390e-02 	 1.674020e-19 
430 	 1.735887e-02 	 2.123147e-18 	 4.015443e-02 	 6.345839e-20 	 -5.284012e-02 	 5.086381e-20 	 -2.259539e-02 	 1.668975e-19 
431 	 4.345774e-02 	 4.898373e-18 	 4.016867e-02 	 8.429854e-20 	 -3.496283e-02 	 -2.161712e-18 	 -2.264870e-02 	 1.568604e-19 
432 	 6.269953e-02 	 3.706041e-18 	 4.026537e-02 	 9.984250e-20 	 -1.034477e-02 	 5.354085e-21 	 -2.259590e-02 	 1.562101e-19 
433 	 4.730954e-02 	 4.911097e-18 	 4.029547e-02 	 1.204034e-19 	 -2.297501e-02 	 2.980217e-18 	 -2.259752e-02 	 1.682786e-19 
434 	 7.918862e-02 	 -7.130161e-19 	 4.046098e-02 	 1.168569e-19 	 -2.252608e-02 	 -2.750661e-18 	 -2.259721e-02 	 1.558575e-19 
435 	 6.949362e-02 	 -1.059565e-18 	 4.058400e-02 	 1.118721e-19 	 -1.547611e-02 	 6.135112e-18 	 -2.256704e-02 	 1.811934e-19 
436 	 4.706857e-02 	 3.988268e-18 	 4.061136e-02 	 1.282282e-19 	 1.395753e-02 	 3.448031e-18 	 -2.241293e-02 	 1.949775e-19 
437 	 4.311824e-02 	 -1.316054e-18 	 4.062189e-02 	 1.221598e-19 	 1.713246e-02 	 -7.167781e-19 	 -2.224677e-02 	 1.911466e-19 
438 	 4.255043e-02 	 -1.206077e-18 	 4.062996e-02 	 1.166023e-19 	 3.242719e-02 	 -2.456186e-18 	 -2.201801e-02 	 1.800699e-19 
439 	 5.727598e-02 	 -2.863229e-18 	 4.069932e-02 	 1.041864e-19 	 1.846576e-02 	 -8.059571e-19 	 -2.184932e-02 	 1.759614e-19 
440 	 6.337981e-02 	 2.974621e-18 	 4.079343e-02 	 1.160969e-19 	 7.189109e-03 	 4.410427e-19 	 -2.172883e-02 	 1.770613e-19 
441 	 8.148950e-02 	 -4.108714e-18 	 4.096159e-02 	 9.863898e-20 	 1.722476e-02 	 3.444015e-18 	 -2.156787e-02 	 1.905612e-19 
442 	 7.080762e-02 	 6.920148e-19 	 4.108442e-02 	 1.010809e-19 	 1.269921e-02 	 4.400388e-18 	 -2.142685e-02 	 2.078855e-19 
443 	 5.500640e-02 	 4.501039e-20 	 4.114148e-02 	 1.008511e-19 	 2.934664e-03 	 2.876147e-18 	 -2.132701e-02 	 2.188210e-19 
444 	 2.006758e-02 	 5.723160e-18 	 4.105546e-02 	 1.237993e-19 	 -2.700221e-02 	 2.332373e-19 	 -2.135017e-02 	 2.188799e-19 
445 	 4.576655e-03 	 -3.291397e-18 	 4.090717e-02 	 1.099164e-19 	 -3.333665e-02 	 8.292139e-19 	 -2.139890e-02 	 2.213609e-19 
446 	 5.128051e-02 	 -2.304092e-18 	 4.094917e-02 	 1.001430e-19 	 -5.498481e-02 	 2.994941e-18 	 -2.153487e-02 	 2.325900e-19 
447 	 5.234239e-02 	 -2.670415e-18 	 4.099511e-02 	 8.897143e-20 	 -9.511016e-02 	 -8.634131e-18 	 -2.183155e-02 	 1.968371e-19 
448 	 4.729790e-02 	 1.039213e-18 	 4.102042e-02 	 9.278766e-20 	 -7.948892e-02 	 -2.695782e-18 	 -2.206310e-02 	 1.852201e-19 
449 	 5.270461e-02 	 1.010577e-18 	 4.106716e-02 	 9.645882e-20 	 -4.382929e-02 	 -2.396622e-18 	 -2.215017e-02 	 1.748928e-19 
450 	 5.994447e-02 	 -2.846194e-19 	 4.114237e-02 	 9.494058e-20 	 -1.049172e-02 	 6.799688e-19 	 -2.210372e-02 	 1.769050e-19 
451 	 5.877673e-02 	 6.096441e-19 	 4.121234e-02 	 9.698305e-20 	 -1.973052e-02 	 -3.948638e-18 	 -2.209430e-02 	 1.605338e-19 
452 	 4.105305e-02 	 -5.089662e-18 	 4.121171e-02 	 7.648248e-20 	 -2.364142e-02 	 5.481244e-18 	 -2.210042e-02 	 1.815643e-19 
453 	 3.547235e-02 	 4.877650e-18 	 4.118912e-02 	 9.538472e-20 	 -6.335785e-03 	 3.588575e-18 	 -2.203835e-02 	 1.949777e-19 
454 	 1.048268e-02 	 -7.187990e-19 	 4.106870e-02 	 9.219184e-20 	 1.723283e-02 	 4.967921e-18 	 -2.188435e-02 	 2.136952e-19 
455 	 2.747537e-03 	 2.064580e-18 	 4.091901e-02 	 9.989648e-20 	 -2.614544e-04 	 -5.068980e-18 	 -2.179988e-02 	 1.930597e-19 
456 	 -1.766407e-02 	 -1.812096e-18 	 4.069106e-02 	 9.245682e-20 	 -9.359027e-03 	 -7.228014e-19 	 -2.175148e-02 	 1.894960e-19 
457 	 1.853815e-02 	 1.369029e-18 	 4.060520e-02 	 9.740477e-20 	 -3.411439e-02 	 -5.649898e-18 	 -2.179939e-02 	 1.668627e-19 
458 	 3.205578e-02 	 -7.178604e-19 	 4.057219e-02 	 9.425703e-20 	 -5.519165e-02 	 1.452296e-18 	 -2.192832e-02 	 1.718258e-19 
459 	 7.692600e-02 	 2.943639e-18 	 4.071201e-02 	 1.052162e-19 	 -3.115068e-02 	 4.818676e-19 	 -2.196379e-02 	 1.730183e-19 
460 	 6.063006e-02 	 -7.096452e-18 	 4.078832e-02 	 7.762360e-20 	 -4.994172e-02 	 3.451712e-19 	 -2.207099e-02 	 1.736779e-19 
461 	 6.063006e-02 	 -7.096452e-18 	 4.086405e-02 	 5.024163e-20 	 -4.994172e-02 	 3.451712e-19 	 -2.217736e-02 	 1.743324e-19 
