#Beta=5.425000e+00, Nt=6, Ns=12^3 
#Iter 	 TraceF3iF3iMinusF4iF4i.real 	 TraceF3iF3iMinusF4iF4i.imag 	 AvgTraceF3iF3iMinusF4iF4i.real 	 AvgTraceF3iF3iMinusF4iF4i.imag 	 TraceF4iF3iPlusF3iF4i.real 	 TraceF4iF3iPlusF3iF4i.imag 	 AvgTraceF4iF3iPlusF3iF4i.real 	 AvgTraceF4iF3iPlusF3iF4i.imag 
159 	 -7.150343e-02 	 -2.978010e-18 	 5.875066e-03 	 3.474092e-19 	 4.874976e-02 	 1.857867e-18 	 2.500205e-02 	 1.434043e-19 
160 	 -1.911000e-02 	 -5.255549e-18 	 5.718909e-03 	 3.123908e-19 	 2.779938e-02 	 5.548170e-19 	 2.501953e-02 	 1.459756e-19 
161 	 -4.009115e-02 	 -1.303590e-18 	 5.434375e-03 	 3.023536e-19 	 8.477295e-02 	 -3.597276e-18 	 2.539067e-02 	 1.227256e-19 
162 	 -4.009115e-02 	 -1.303590e-18 	 5.153353e-03 	 2.924404e-19 	 8.477295e-02 	 -3.597276e-18 	 2.575723e-02 	 9.976261e-20 
163 	 -5.036807e-02 	 4.854231e-19 	 4.812731e-03 	 2.936243e-19 	 8.673994e-02 	 3.388299e-18 	 2.613135e-02 	 1.199377e-19 
164 	 -3.457021e-02 	 -5.269486e-18 	 4.572591e-03 	 2.597029e-19 	 7.239431e-02 	 1.736062e-18 	 2.641345e-02 	 1.297921e-19 
165 	 -3.758332e-02 	 -4.836821e-18 	 4.317100e-03 	 2.288149e-19 	 6.735540e-02 	 4.253151e-18 	 2.666158e-02 	 1.547821e-19 
166 	 -4.781304e-02 	 3.514319e-18 	 4.003063e-03 	 2.486071e-19 	 7.504600e-02 	 8.790738e-19 	 2.695305e-02 	 1.591454e-19 
167 	 -1.498602e-02 	 7.392630e-18 	 3.889356e-03 	 2.913857e-19 	 6.712820e-02 	 8.325602e-19 	 2.719362e-02 	 1.631778e-19 
168 	 -2.384441e-02 	 3.785527e-18 	 3.724274e-03 	 3.121841e-19 	 7.573464e-02 	 -1.087548e-18 	 2.748256e-02 	 1.557330e-19 
169 	 -7.160711e-02 	 -1.824977e-18 	 3.278527e-03 	 2.995382e-19 	 9.791284e-02 	 -7.800232e-19 	 2.789930e-02 	 1.501960e-19 
170 	 -7.415381e-02 	 1.629038e-18 	 2.823042e-03 	 3.073588e-19 	 1.154869e-01 	 2.789813e-18 	 2.841452e-02 	 1.657231e-19 
171 	 -6.000866e-02 	 -8.000318e-19 	 2.455605e-03 	 3.008828e-19 	 1.137540e-01 	 -3.273354e-18 	 2.891359e-02 	 1.456116e-19 
172 	 -4.593018e-02 	 -3.747546e-18 	 2.174293e-03 	 2.773454e-19 	 1.110870e-01 	 2.428747e-18 	 2.939134e-02 	 1.588856e-19 
173 	 -7.010183e-02 	 -3.322577e-18 	 1.756512e-03 	 2.565366e-19 	 1.035462e-01 	 4.763797e-18 	 2.981998e-02 	 1.855036e-19 
174 	 -6.722791e-02 	 2.955995e-18 	 1.360049e-03 	 2.720508e-19 	 8.088197e-02 	 -3.886396e-18 	 3.011344e-02 	 1.621019e-19 
175 	 -9.066367e-02 	 -1.081350e-18 	 8.341995e-04 	 2.643171e-19 	 7.730885e-02 	 5.434396e-19 	 3.038313e-02 	 1.642809e-19 
176 	 -8.676986e-02 	 -3.260052e-18 	 3.364492e-04 	 2.442922e-19 	 6.998278e-02 	 -1.614926e-18 	 3.060812e-02 	 1.541718e-19 
177 	 -1.071671e-01 	 1.157978e-18 	 -2.709154e-04 	 2.494543e-19 	 3.685619e-02 	 1.076840e-18 	 3.064342e-02 	 1.593846e-19 
178 	 -1.170548e-01 	 1.801252e-19 	 -9.270049e-04 	 2.490648e-19 	 4.603303e-02 	 -5.624466e-18 	 3.072988e-02 	 1.268911e-19 
179 	 -7.242858e-02 	 1.097671e-18 	 -1.326455e-03 	 2.538056e-19 	 3.058551e-02 	 -6.311127e-18 	 3.072908e-02 	 9.092449e-20 
180 	 -4.587828e-02 	 2.257092e-18 	 -1.573965e-03 	 2.649350e-19 	 3.254613e-02 	 3.265992e-18 	 3.073917e-02 	 1.085638e-19 
181 	 -3.420662e-02 	 -2.310898e-18 	 -1.754256e-03 	 2.507039e-19 	 4.889101e-02 	 2.623167e-18 	 3.083946e-02 	 1.224566e-19 
182 	 -4.523669e-02 	 1.802199e-18 	 -1.993171e-03 	 2.592286e-19 	 7.329869e-02 	 5.858038e-18 	 3.107275e-02 	 1.539708e-19 
183 	 -6.171163e-02 	 3.198859e-18 	 -2.319501e-03 	 2.752921e-19 	 7.123401e-02 	 2.191159e-18 	 3.129221e-02 	 1.651029e-19 
184 	 -9.411358e-02 	 4.287053e-18 	 -2.818382e-03 	 2.970952e-19 	 3.798219e-02 	 4.408754e-18 	 3.132857e-02 	 1.881663e-19 
185 	 -3.527481e-02 	 4.875833e-19 	 -2.993822e-03 	 2.981248e-19 	 3.598926e-02 	 -1.313089e-18 	 3.135376e-02 	 1.800514e-19 
186 	 -2.994471e-02 	 2.485853e-18 	 -3.138719e-03 	 3.098868e-19 	 2.291925e-02 	 1.008576e-18 	 3.130842e-02 	 1.845058e-19 
187 	 -2.856363e-02 	 5.906725e-18 	 -3.274681e-03 	 3.398164e-19 	 3.298058e-02 	 3.192279e-18 	 3.131736e-02 	 2.005902e-19 
188 	 -4.479592e-02 	 -2.202144e-18 	 -3.495539e-03 	 3.262954e-19 	 5.634280e-02 	 7.522489e-19 	 3.145047e-02 	 2.035245e-19 
189 	 -7.106718e-02 	 6.107024e-18 	 -3.853061e-03 	 3.568812e-19 	 6.324506e-02 	 4.243781e-18 	 3.161870e-02 	 2.249015e-19 
190 	 -8.128204e-02 	 1.507634e-18 	 -4.260582e-03 	 3.629378e-19 	 6.557103e-02 	 8.112108e-18 	 3.179739e-02 	 2.664131e-19 
191 	 -5.507422e-02 	 1.289155e-18 	 -4.526622e-03 	 3.677871e-19 	 5.260479e-02 	 -2.142972e-18 	 3.190633e-02 	 2.537986e-19 
192 	 -3.498252e-02 	 -2.315746e-20 	 -4.685246e-03 	 3.657510e-19 	 7.817535e-02 	 -3.273688e-18 	 3.214732e-02 	 2.354262e-19 
193 	 -4.571541e-02 	 -3.596648e-19 	 -4.897838e-03 	 3.619923e-19 	 4.673721e-02 	 7.371906e-18 	 3.222291e-02 	 2.724028e-19 
194 	 -2.404002e-02 	 -2.590146e-18 	 -4.996509e-03 	 3.467751e-19 	 4.836343e-02 	 -1.355253e-19 	 3.230611e-02 	 2.703001e-19 
195 	 -2.709679e-02 	 1.807104e-18 	 -5.109844e-03 	 3.542640e-19 	 2.494695e-02 	 3.512280e-18 	 3.226837e-02 	 2.869256e-19 
196 	 -9.971472e-03 	 3.496863e-18 	 -5.134648e-03 	 3.702977e-19 	 1.209096e-02 	 -5.407626e-19 	 3.216543e-02 	 2.827027e-19 
197 	 -2.897680e-02 	 4.782256e-18 	 -5.255674e-03 	 3.926934e-19 	 -1.050042e-02 	 -8.684326e-18 	 3.194885e-02 	 2.371848e-19 
198 	 -1.655447e-02 	 1.679405e-18 	 -5.312739e-03 	 3.991919e-19 	 1.076630e-02 	 2.706490e-18 	 3.184187e-02 	 2.496561e-19 
199 	 -2.474120e-02 	 6.116199e-19 	 -5.410369e-03 	 4.002594e-19 	 2.330211e-02 	 -1.976996e-18 	 3.179895e-02 	 2.384668e-19 
200 	 -4.171211e-02 	 2.433975e-18 	 -4.171211e-02 	 2.433975e-18 	 2.656059e-02 	 1.837790e-18 	 2.656059e-02 	 1.837790e-18 
201 	 -6.147276e-02 	 -4.253011e-18 	 -5.159244e-02 	 -9.095180e-19 	 4.821685e-02 	 6.639734e-18 	 3.738872e-02 	 4.238762e-18 
202 	 -9.086841e-02 	 -4.022541e-18 	 -6.468443e-02 	 -1.947192e-18 	 2.924348e-02 	 2.171751e-18 	 3.467364e-02 	 3.549758e-18 
203 	 -6.993559e-02 	 2.450363e-19 	 -6.599722e-02 	 -1.399135e-18 	 2.472658e-02 	 5.568917e-18 	 3.218687e-02 	 4.054548e-18 
204 	 -9.087048e-02 	 2.790319e-18 	 -7.097187e-02 	 -5.612443e-19 	 2.533806e-02 	 -2.920653e-18 	 3.081711e-02 	 2.659508e-18 
205 	 -9.768168e-02 	 1.088351e-18 	 -7.542351e-02 	 -2.863117e-19 	 4.901031e-02 	 -8.432684e-19 	 3.384931e-02 	 2.075712e-18 
206 	 -7.758858e-02 	 -4.509370e-18 	 -7.573280e-02 	 -8.896058e-19 	 2.991231e-02 	 7.639610e-19 	 3.328688e-02 	 1.888319e-18 
207 	 -7.056562e-02 	 5.672779e-19 	 -7.508690e-02 	 -7.074953e-19 	 4.306492e-02 	 -5.107128e-18 	 3.450914e-02 	 1.013888e-18 
208 	 -6.322752e-02 	 5.209883e-19 	 -7.376920e-02 	 -5.709971e-19 	 6.094150e-02 	 9.417752e-19 	 3.744607e-02 	 1.005875e-18 
209 	 -8.233703e-02 	 -3.944899e-18 	 -7.462598e-02 	 -9.083874e-19 	 5.238559e-02 	 -1.846114e-18 	 3.894002e-02 	 7.206765e-19 
210 	 -7.935180e-02 	 -2.323638e-18 	 -7.505560e-02 	 -1.037047e-18 	 9.275705e-02 	 -5.164684e-18 	 4.383248e-02 	 1.856438e-19 
211 	 -8.410188e-02 	 -2.010516e-18 	 -7.580946e-02 	 -1.118169e-18 	 8.772801e-02 	 3.629400e-18 	 4.749044e-02 	 4.726235e-19 
212 	 -6.049732e-02 	 -8.972908e-18 	 -7.463160e-02 	 -1.722380e-18 	 8.048902e-02 	 -4.503036e-18 	 5.002879e-02 	 8.988041e-20 
213 	 -5.934863e-02 	 -3.246669e-18 	 -7.353996e-02 	 -1.831258e-18 	 6.440962e-02 	 -4.006361e-18 	 5.105599e-02 	 -2.027083e-19 
214 	 -1.287684e-02 	 5.121360e-19 	 -6.949575e-02 	 -1.675031e-18 	 3.660414e-02 	 -3.239891e-18 	 5.009254e-02 	 -4.051871e-19 
215 	 -1.645797e-02 	 -3.233865e-18 	 -6.618089e-02 	 -1.772458e-18 	 4.090057e-02 	 -2.948093e-19 	 4.951804e-02 	 -3.982885e-19 
216 	 -3.650136e-02 	 3.005621e-19 	 -6.443503e-02 	 -1.650516e-18 	 3.508276e-02 	 4.170832e-18 	 4.866890e-02 	 -1.295167e-19 
217 	 -4.155754e-02 	 -5.803744e-22 	 -6.316406e-02 	 -1.558853e-18 	 1.226019e-02 	 -3.181498e-18 	 4.664620e-02 	 -2.990712e-19 
218 	 5.134516e-03 	 3.169625e-18 	 -5.956940e-02 	 -1.309986e-18 	 1.875815e-02 	 8.717119e-19 	 4.517841e-02 	 -2.374510e-19 
219 	 -1.469380e-02 	 8.285191e-19 	 -5.732562e-02 	 -1.203060e-18 	 2.701996e-02 	 9.155485e-19 	 4.427048e-02 	 -1.798010e-19 
220 	 3.875652e-03 	 2.290505e-18 	 -5.441127e-02 	 -1.036700e-18 	 3.947587e-03 	 -6.417540e-18 	 4.235035e-02 	 -4.768362e-19 
221 	 -6.695249e-03 	 -1.295700e-18 	 -5.224236e-02 	 -1.048473e-18 	 -2.646062e-03 	 -1.638852e-18 	 4.030505e-02 	 -5.296551e-19 
222 	 -4.980684e-03 	 3.371453e-19 	 -5.018751e-02 	 -9.882287e-19 	 2.248888e-02 	 6.811065e-18 	 3.953044e-02 	 -2.104934e-19 
223 	 3.937131e-02 	 -5.520025e-18 	 -4.645589e-02 	 -1.177053e-18 	 2.959269e-02 	 2.713852e-18 	 3.911637e-02 	 -8.864566e-20 
224 	 1.246368e-02 	 -3.361670e-18 	 -4.409911e-02 	 -1.264438e-18 	 4.415550e-02 	 4.828046e-18 	 3.931793e-02 	 1.080220e-19 
225 	 -2.269795e-02 	 9.527957e-19 	 -4.327599e-02 	 -1.179160e-18 	 4.615060e-02 	 5.406956e-18 	 3.958073e-02 	 3.118272e-19 
226 	 -3.215048e-02 	 -6.200025e-18 	 -4.286393e-02 	 -1.365118e-18 	 4.094163e-02 	 -1.224412e-18 	 3.963113e-02 	 2.549294e-19 
227 	 -1.057385e-03 	 2.923376e-18 	 -4.137084e-02 	 -1.211957e-18 	 4.043110e-02 	 1.030661e-18 	 3.965970e-02 	 2.826341e-19 
228 	 1.942992e-02 	 -1.570489e-18 	 -3.927426e-02 	 -1.224321e-18 	 2.982281e-02 	 4.547960e-18 	 3.932050e-02 	 4.297143e-19 
229 	 2.734535e-02 	 9.282540e-19 	 -3.705361e-02 	 -1.152568e-18 	 2.260954e-02 	 3.158910e-18 	 3.876347e-02 	 5.206875e-19 
230 	 3.706552e-02 	 -4.796018e-18 	 -3.466267e-02 	 -1.270099e-18 	 1.960259e-02 	 -3.165603e-19 	 3.814537e-02 	 4.936795e-19 
231 	 6.686391e-02 	 -4.587494e-18 	 -3.148996e-02 	 -1.373767e-18 	 3.513537e-02 	 -8.676964e-19 	 3.805131e-02 	 4.511365e-19 
232 	 2.801371e-02 	 3.562555e-18 	 -2.968682e-02 	 -1.224182e-18 	 4.765459e-02 	 -4.316062e-18 	 3.834232e-02 	 3.066760e-19 
233 	 1.594629e-02 	 1.703936e-18 	 -2.834467e-02 	 -1.138061e-18 	 2.741878e-02 	 -1.888821e-18 	 3.802104e-02 	 2.421026e-19 
234 	 1.509254e-02 	 1.621441e-19 	 -2.710361e-02 	 -1.100912e-18 	 5.048671e-02 	 2.769066e-19 	 3.837720e-02 	 2.430970e-19 
235 	 1.940465e-02 	 -5.594187e-18 	 -2.581171e-02 	 -1.225725e-18 	 4.904632e-02 	 1.047861e-17 	 3.867356e-02 	 5.274169e-19 
236 	 4.611298e-02 	 -6.218660e-19 	 -2.386780e-02 	 -1.209405e-18 	 8.827256e-02 	 -1.988039e-18 	 4.001408e-02 	 4.594316e-19 
237 	 3.855575e-02 	 -1.994148e-18 	 -2.222508e-02 	 -1.230056e-18 	 1.030902e-01 	 -5.413649e-18 	 4.167397e-02 	 3.048768e-19 
238 	 3.450553e-02 	 3.684070e-19 	 -2.077045e-02 	 -1.189070e-18 	 7.575135e-02 	 -1.325136e-18 	 4.254775e-02 	 2.630816e-19 
239 	 -8.891320e-03 	 1.744359e-18 	 -2.047347e-02 	 -1.115734e-18 	 9.510492e-02 	 7.911999e-18 	 4.386168e-02 	 4.543046e-19 
240 	 2.802342e-02 	 -1.191666e-18 	 -1.929062e-02 	 -1.117586e-18 	 1.172734e-01 	 6.973026e-18 	 4.565221e-02 	 6.132978e-19 
241 	 1.818241e-02 	 -3.617960e-18 	 -1.839840e-02 	 -1.177119e-18 	 1.417966e-01 	 -6.432933e-18 	 4.794136e-02 	 4.455304e-19 
242 	 2.909058e-02 	 -3.837478e-19 	 -1.729401e-02 	 -1.158668e-18 	 1.347536e-01 	 3.597276e-18 	 4.996025e-02 	 5.188268e-19 
243 	 5.434006e-02 	 1.023558e-18 	 -1.566596e-02 	 -1.109072e-18 	 1.759454e-01 	 -9.075174e-19 	 5.282355e-02 	 4.864099e-19 
244 	 3.220499e-02 	 -4.630483e-18 	 -1.460216e-02 	 -1.187326e-18 	 1.814953e-01 	 -2.912622e-18 	 5.568292e-02 	 4.108758e-19 
245 	 5.450540e-02 	 -6.290349e-18 	 -1.309982e-02 	 -1.298261e-18 	 1.862616e-01 	 3.304809e-18 	 5.852159e-02 	 4.737874e-19 
246 	 8.365525e-03 	 2.926541e-18 	 -1.264311e-02 	 -1.208372e-18 	 1.695823e-01 	 3.645797e-18 	 6.088459e-02 	 5.412770e-19 
247 	 1.409590e-02 	 3.152709e-18 	 -1.208605e-02 	 -1.117516e-18 	 1.743135e-01 	 9.557711e-18 	 6.324769e-02 	 7.291193e-19 
248 	 2.691292e-02 	 -3.044855e-18 	 -1.129015e-02 	 -1.156849e-18 	 1.783717e-01 	 6.033384e-19 	 6.559716e-02 	 7.265524e-19 
249 	 2.275111e-02 	 -5.241456e-18 	 -1.060933e-02 	 -1.238541e-18 	 1.622893e-01 	 1.449618e-18 	 6.753100e-02 	 7.410137e-19 
250 	 -2.203559e-02 	 -3.112059e-18 	 -1.083337e-02 	 -1.275277e-18 	 1.778106e-01 	 1.286904e-18 	 6.969335e-02 	 7.517174e-19 
251 	 -3.348613e-02 	 -2.906308e-18 	 -1.126900e-02 	 -1.306643e-18 	 1.509548e-01 	 -3.460161e-18 	 7.125607e-02 	 6.707198e-19 
252 	 -4.234990e-02 	 -7.215309e-19 	 -1.185543e-02 	 -1.295603e-18 	 1.739986e-01 	 -9.864901e-19 	 7.319461e-02 	 6.394517e-19 
253 	 -3.224103e-02 	 -4.962295e-18 	 -1.223294e-02 	 -1.363505e-18 	 1.384675e-01 	 4.282640e-18 	 7.440336e-02 	 7.069181e-19 
254 	 -3.174070e-02 	 -6.210686e-18 	 -1.258763e-02 	 -1.451635e-18 	 1.302729e-01 	 3.292762e-19 	 7.541917e-02 	 7.000519e-19 
255 	 -1.708740e-02 	 -9.119721e-19 	 -1.266798e-02 	 -1.441999e-18 	 9.389441e-02 	 -1.365961e-18 	 7.574909e-02 	 6.631588e-19 
256 	 -4.157917e-02 	 -6.394236e-19 	 -1.317520e-00653e-18 	 5.219347e-03 	 -2.154773e-19 
256 	 -8.195511e-02 	 -5.040471e-19 	 5.673418e-03 	 4.362218e-19 	 5.176741e-02 	 2.921323e-18 	 6.035980e-03 	 -1.604457e-19 
257 	 -9.159144e-02 	 2.169685e-18 	 3.996438e-03 	 4.661091e-19 	 5.498704e-02 	 -4.670770e-18 	 6.879964e-03 	 -2.382099e-19 
258 	 -8.486859e-02 	 -1.838088e-18 	 2.490251e-03 	 4.270549e-19 	 1.017993e-01 	 5.249011e-18 	 8.488766e-03 	 -1.452062e-19 
259 	 -8.113355e-02 	 -3.334794e-19 	 1.096521e-03 	 4.143794e-19 	 6.533496e-02 	 4.416451e-18 	 9.436202e-03 	 -6.917854e-20 
260 	 -7.178108e-02 	 1.985406e-18 	 -9.819386e-05 	 4.401339e-19 	 6.673655e-02 	 5.723517e-18 	 1.037555e-02 	 2.578368e-20 
261 	 -3.241715e-02 	 -2.394003e-18 	 -6.194674e-04 	 3.944220e-19 	 5.891289e-02 	 -3.908147e-18 	 1.115841e-02 	 -3.766682e-20 
262 	 -5.250805e-02 	 8.377587e-20 	 -1.443096e-03 	 3.894911e-19 	 5.927164e-02 	 1.967459e-18 	 1.192211e-02 	 -5.839432e-21 
263 	 -9.209852e-02 	 -3.791347e-18 	 -2.859587e-03 	 3.241655e-19 	 5.227529e-02 	 3.276700e-18 	 1.255263e-02 	 4.545025e-20 
264 	 -9.733164e-02 	 5.350329e-18 	 -4.313003e-03 	 4.014911e-19 	 7.118099e-02 	 -1.815704e-18 	 1.345461e-02 	 1.681710e-20 
265 	 -9.733164e-02 	 5.350329e-18 	 -5.722376e-03 	 4.764735e-19 	 7.118099e-02 	 -1.815704e-18 	 1.432925e-02 	 -1.094837e-20 
266 	 -9.350937e-02 	 2.843145e-18 	 -7.032630e-03 	 5.117970e-19 	 5.201612e-02 	 2.342412e-19 	 1.489174e-02 	 -7.288822e-21 
267 	 -1.048348e-01 	 -2.105937e-18 	 -8.470897e-03 	 4.733009e-19 	 3.780259e-02 	 1.428871e-18 	 1.522866e-02 	 1.383118e-20 
268 	 -1.223289e-01 	 7.166696e-18 	 -1.012101e-02 	 5.703066e-19 	 4.008308e-02 	 1.611914e-18 	 1.558887e-02 	 3.699180e-20 
269 	 -1.426285e-01 	 -4.091258e-18 	 -1.201398e-02 	 5.037128e-19 	 3.123521e-02 	 -1.360941e-18 	 1.581239e-02 	 1.702133e-20 
270 	 -1.685250e-01 	 1.179038e-18 	 -1.421836e-02 	 5.132244e-19 	 2.898094e-02 	 1.252187e-18 	 1.599787e-02 	 3.441802e-20 
271 	 -1.238765e-01 	 5.030317e-19 	 -1.574139e-02 	 5.130829e-19 	 1.340137e-02 	 5.762334e-18 	 1.596180e-02 	 1.139724e-19 
272 	 -1.001891e-01 	 3.693869e-18 	 -1.689821e-02 	 5.566553e-19 	 1.451631e-02 	 -1.058436e-18 	 1.594200e-02 	 9.791202e-20 
273 	 -1.276971e-01 	 -8.137217e-18 	 -1.839549e-02 	 4.391705e-19 	 -1.398350e-02 	 8.633462e-19 	 1.553760e-02 	 1.082557e-19 
274 	 -1.137582e-01 	 -3.466948e-18 	 -1.966699e-02 	 3.870890e-19 	 2.525471e-02 	 1.884638e-18 	 1.566716e-02 	 1.319408e-19 
275 	 -7.465344e-02 	 -1.933536e-20 	 -2.039050e-02 	 3.817413e-19 	 3.426191e-02 	 2.628186e-18 	 1.591183e-02 	 1.647862e-19 
276 	 -4.781127e-02 	 -1.616243e-18 	 -2.074661e-02 	 3.557934e-19 	 1.531622e-02 	 2.402646e-19 	 1.590410e-02 	 1.657664e-19 
277 	 -2.971663e-02 	 -5.044519e-18 	 -2.086161e-02 	 2.865586e-19 	 2.741246e-02 	 1.896685e-18 	 1.605164e-02 	 1.879577e-19 
278 	 -4.347536e-02 	 -5.072414e-19 	 -2.114786e-02 	 2.765105e-19 	 3.295014e-02 	 3.136824e-18 	 1.626554e-02 	 2.252851e-19 
279 	 -3.357619e-02 	 3.737287e-18 	 -2.130322e-02 	 3.197702e-19 	 5.329039e-02 	 1.793618e-18 	 1.672836e-02 	 2.448893e-19 
280 	 -3.643099e-02 	 -2.633427e-18 	 -2.148998e-02 	 2.833110e-19 	 3.260415e-03 	 -3.249428e-18 	 1.656208e-02 	 2.017495e-19 
281 	 -2.162201e-02 	 3.666254e-19 	 -2.149159e-02 	 2.843271e-19 	 7.140271e-03 	 3.233198e-18 	 1.644718e-02 	 2.387184e-19 
282 	 -2.162201e-02 	 3.666254e-19 	 -2.149316e-02 	 2.853186e-19 	 7.140271e-03 	 3.233198e-18 	 1.633505e-02 	 2.747965e-19 
283 	 -3.503778e-02 	 -2.559982e-18 	 -2.165441e-02 	 2.514460e-19 	 -6.089063e-03 	 -6.181960e-18 	 1.606810e-02 	 1.979303e-19 
284 	 -1.873562e-02 	 -3.957929e-18 	 -2.162007e-02 	 2.019239e-19 	 2.193533e-02 	 -4.703563e-18 	 1.613713e-02 	 1.402657e-19 
285 	 -2.848095e-02 	 4.913628e-19 	 -2.169984e-02 	 2.052895e-19 	 4.594380e-02 	 6.103657e-19 	 1.648371e-02 	 1.457320e-19 
286 	 -6.842747e-02 	 -3.298778e-18 	 -2.223694e-02 	 1.650129e-19 	 6.765094e-02 	 2.435774e-18 	 1.707184e-02 	 1.720543e-19 
287 	 -5.376829e-02 	 7.397160e-19 	 -2.259525e-02 	 1.715436e-19 	 4.761972e-02 	 6.424902e-19 	 1.741898e-02 	 1.774002e-19 
288 	 -2.934247e-02 	 6.227444e-19 	 -2.267107e-02 	 1.766132e-19 	 7.451363e-02 	 1.149455e-19 	 1.806049e-02 	 1.766984e-19 
289 	 -3.864139e-02 	 5.397744e-19 	 -2.284851e-02 	 1.806484e-19 	 3.903960e-02 	 -4.047688e-18 	 1.829359e-02 	 1.297608e-19 
290 	 -7.124027e-03 	 3.609693e-18 	 -2.267572e-02 	 2.183302e-19 	 1.676247e-02 	 4.815330e-19 	 1.827677e-02 	 1.336264e-19 
291 	 1.545638e-02 	 -2.714380e-18 	 -2.226124e-02 	 1.864529e-19 	 3.138147e-02 	 -2.782451e-18 	 1.841921e-02 	 1.019299e-19 
292 	 1.016669e-03 	 2.463506e-19 	 -2.201094e-02 	 1.870969e-19 	 -1.550662e-02 	 -4.473338e-18 	 1.805442e-02 	 5.273351e-20 
293 	 1.992330e-02 	 4.351959e-18 	 -2.156483e-02 	 2.314040e-19 	 -9.131987e-03 	 -2.844358e-18 	 1.776520e-02 	 2.191339e-20 
294 	 3.913848e-02 	 7.912066e-18 	 -2.092585e-02 	 3.122531e-19 	 -6.788459e-03 	 -1.613922e-18 	 1.750674e-02 	 4.694071e-21 
295 	 3.964265e-02 	 -2.512812e-18 	 -2.029493e-02 	 2.828253e-19 	 2.868258e-02 	 -3.867490e-18 	 1.762315e-02 	 -3.564118e-20 
296 	 1.579443e-02 	 -9.460804e-18 	 -1.992287e-02 	 1.823755e-19 	 2.656327e-03 	 -5.678676e-18 	 1.746886e-02 	 -9.381680e-20 
297 	 5.638482e-03 	 7.071929e-18 	 -1.966204e-02 	 2.526771e-19 	 1.866439e-02 	 7.601295e-18 	 1.748106e-02 	 -1.529525e-20 
298 	 2.278052e-02 	 -1.778722e-18 	 -1.923333e-02 	 2.321579e-19 	 2.611304e-02 	 2.148159e-18 	 1.756825e-02 	 6.557824e-21 
299 	 -3.846359e-04 	 1.670963e-18 	 -1.904484e-02 	 2.465460e-19 	 2.172355e-02 	 8.988170e-19 	 1.760980e-02 	 1.548042e-20 
300 	 -4.504847e-02 	 -4.278654e-19 	 -1.930230e-02 	 2.398686e-19 	 5.224722e-02 	 1.481609e-17 	 1.795275e-02 	 1.620211e-19 
301 	 -4.504847e-02 	 -4.278654e-19 	 -1.955472e-02 	 2.333222e-19 	 5.224722e-02 	 1.481609e-17 	 1.828897e-02 	 3.056885e-19 
302 	 -4.434757e-02 	 3.249339e-18 	 -1.979542e-02 	 2.626039e-19 	 5.175389e-02 	 -2.206218e-18 	 1.861387e-02 	 2.813010e-19 
303 	 -5.597215e-02 	 5.845810e-18 	 -2.014328e-02 	 3.162886e-19 	 5.888398e-02 	 -2.003766e-18 	 1.900108e-02 	 2.593292e-19 
304 	 -7.202012e-02 	 -5.363588e-19 	 -2.063734e-02 	 3.081681e-19 	 7.200237e-02 	 -1.801650e-18 	 1.950585e-02 	 2.397009e-19 
305 	 -9.676556e-02 	 -4.491695e-18 	 -2.135553e-02 	 2.628864e-19 	 7.708619e-02 	 -4.770155e-19 	 2.004907e-02 	 2.329394e-19 
306 	 -9.713910e-02 	 -1.741052e-18 	 -2.206379e-02 	 2.441580e-19 	 5.579107e-02 	 4.521525e-18 	 2.038310e-02 	 2.730196e-19 
307 	 -4.763813e-02 	 -3.729193e-19 	 -2.230059e-02 	 2.384443e-19 	 9.844803e-02 	 -8.389851e-18 	 2.110593e-02 	 1.928079e-19 
308 	 -7.231167e-02 	 2.871112e-18 	 -2.275941e-02 	 2.625973e-19 	 1.055334e-01 	 1.772871e-18 	 2.188049e-02 	 2.073039e-19 
309 	 -5.419776e-02 	 2.420517e-18 	 -2.304521e-02 	 2.822147e-19 	 1.062835e-01 	 3.404194e-18 	 2.264779e-02 	 2.363665e-19 
310 	 -6.017266e-02 	 -6.204477e-19 	 -2.337969e-02 	 2.740826e-19 	 1.075262e-01 	 9.312092e-18 	 2.341246e-02 	 3.181298e-19 
311 	 -4.825964e-02 	 1.868283e-19 	 -2.360183e-02 	 2.733036e-19 	 1.273572e-01 	 -4.545618e-18 	 2.434054e-02 	 2.747035e-19 
312 	 -6.409661e-02 	 5.853322e-18 	 -2.396019e-02 	 3.226843e-19 	 1.077442e-01 	 -6.458365e-19 	 2.507862e-02 	 2.665571e-19 
313 	 -7.212193e-02 	 3.232445e-18 	 -2.438267e-02 	 3.482085e-19 	 1.303682e-01 	 7.602800e-19 	 2.600222e-02 	 2.708880e-19 
314 	 -9.951145e-02 	 1.526696e-18 	 -2.503596e-02 	 3.584562e-19 	 1.244737e-01 	 5.303723e-18 	 2.685849e-02 	 3.146518e-19 
315 	 -1.142577e-01 	 4.154382e-18 	 -2.580511e-02 	 3.911797e-19 	 1.022636e-01 	 5.834279e-19 	 2.750853e-02 	 3.169688e-19 
316 	 -9.994481e-02 	 -2.738964e-18 	 -2.643878e-02 	 3.644263e-19 	 9.838508e-02 	 -2.624505e-18 	 2.811432e-02 	 2.918280e-19 
317 	 -6.753881e-02 	 1.366822e-18 	 -2.678709e-02 	 3.729212e-19 	 7.448348e-02 	 3.015688e-18 	 2.850728e-02 	 3.149116e-19 
