#Beta=5.480000e+00, Nt=6, Ns=12^3 
#Iter 	 TraceF3iF3iMinusF4iF4i.real 	 TraceF3iF3iMinusF4iF4i.imag 	 AvgTraceF3iF3iMinusF4iF4i.real 	 AvgTraceF3iF3iMinusF4iF4i.imag 	 TraceF4iF3iPlusF3iF4i.real 	 TraceF4iF3iPlusF3iF4i.imag 	 AvgTraceF4iF3iPlusF3iF4i.real 	 AvgTraceF4iF3iPlusF3iF4i.imag 
158 	 -7.335428e-02 	 1.360429e-18 	 6.230636e-03 	 -2.205155e-19 	 4.488773e-02 	 2.229976e-18 	 2.461727e-02 	 -3.423058e-20 
159 	 -7.198718e-02 	 2.141580e-18 	 5.738700e-03 	 -2.056595e-19 	 4.877999e-02 	 2.191828e-19 	 2.476924e-02 	 -3.263678e-20 
160 	 -1.883092e-02 	 2.161024e-18 	 5.585140e-03 	 -1.908677e-19 	 2.788815e-02 	 -7.309664e-18 	 2.478873e-02 	 -7.811820e-20 
161 	 -3.847649e-02 	 2.141621e-18 	 5.311465e-03 	 -1.763802e-19 	 8.477084e-02 	 1.891665e-18 	 2.516129e-02 	 -6.588352e-20 
162 	 -6.188196e-02 	 5.235666e-18 	 4.896691e-03 	 -1.429725e-19 	 1.004152e-01 	 3.364708e-19 	 2.562582e-02 	 -6.339985e-20 
163 	 -6.529077e-02 	 -1.279373e-19 	 4.466093e-03 	 -1.428803e-19 	 1.144337e-01 	 -1.834778e-18 	 2.617065e-02 	 -7.426720e-20 
164 	 -4.931908e-02 	 -2.919022e-19 	 4.138135e-03 	 -1.437890e-19 	 8.763257e-02 	 -3.172128e-18 	 2.654542e-02 	 -9.315660e-20 
165 	 -4.659815e-02 	 2.365980e-19 	 3.830642e-03 	 -1.414836e-19 	 7.551498e-02 	 -4.049529e-18 	 2.684221e-02 	 -1.171346e-19 
166 	 -5.254925e-02 	 6.778819e-18 	 3.491004e-03 	 -9.979503e-20 	 9.568367e-02 	 2.141634e-19 	 2.725691e-02 	 -1.151388e-19 
167 	 -1.819195e-02 	 4.042326e-18 	 3.361166e-03 	 -7.499190e-20 	 9.617522e-02 	 6.763004e-18 	 2.766960e-02 	 -7.395236e-20 
168 	 -4.351392e-02 	 -1.157369e-18 	 3.082148e-03 	 -8.143462e-20 	 1.041858e-01 	 -3.367719e-18 	 2.812505e-02 	 -9.355811e-20 
169 	 -9.539609e-02 	 -5.283510e-19 	 2.499436e-03 	 -8.407910e-20 	 1.300985e-01 	 -5.585984e-18 	 2.872845e-02 	 -1.260577e-19 
170 	 -9.942439e-02 	 -1.711289e-18 	 1.899884e-03 	 -9.365092e-20 	 1.449703e-01 	 6.117711e-18 	 2.941222e-02 	 -8.932962e-20 
171 	 -1.046650e-01 	 -2.075746e-18 	 1.276698e-03 	 -1.052421e-19 	 1.297880e-01 	 -1.262008e-17 	 2.999921e-02 	 -1.626089e-19 
172 	 -8.362384e-02 	 3.503182e-18 	 7.830897e-04 	 -8.426291e-20 	 1.176590e-01 	 -1.147648e-17 	 3.050886e-02 	 -2.283872e-19 
173 	 -1.027850e-01 	 1.158187e-17 	 1.844303e-04 	 -1.682861e-20 	 1.147101e-01 	 -1.530264e-18 	 3.099558e-02 	 -2.359125e-19 
174 	 -9.542974e-02 	 4.094591e-18 	 -3.650765e-04 	 6.800242e-21 	 9.436815e-02 	 1.210023e-18 	 3.135979e-02 	 -2.276025e-19 
175 	 -1.044277e-01 	 3.676373e-18 	 -9.597199e-04 	 2.776923e-20 	 1.013088e-01 	 8.938812e-19 	 3.175950e-02 	 -2.211940e-19 
176 	 -1.014041e-01 	 -2.717355e-19 	 -1.530426e-03 	 2.606750e-20 	 9.433911e-02 	 -5.139921e-19 	 3.211506e-02 	 -2.228577e-19 
177 	 -1.234733e-01 	 8.186730e-19 	 -2.219369e-03 	 3.054549e-20 	 5.627102e-02 	 -1.911743e-18 	 3.225154e-02 	 -2.323994e-19 
178 	 -1.324276e-01 	 2.931510e-18 	 -2.950876e-03 	 4.684305e-20 	 6.084281e-02 	 3.804747e-19 	 3.241216e-02 	 -2.289563e-19 
179 	 -9.096749e-02 	 3.161698e-18 	 -3.442589e-03 	 6.424447e-20 	 5.913867e-02 	 -1.749447e-18 	 3.256147e-02 	 -2.374506e-19 
180 	 -6.750004e-02 	 -2.757262e-19 	 -3.798464e-03 	 6.235574e-20 	 5.128800e-02 	 -1.114988e-18 	 3.266551e-02 	 -2.423258e-19 
181 	 -5.159009e-02 	 1.224763e-18 	 -4.062506e-03 	 6.877788e-20 	 7.880011e-02 	 1.850506e-18 	 3.292039e-02 	 -2.307632e-19 
182 	 -6.508893e-02 	 4.184225e-18 	 -4.397816e-03 	 9.139023e-20 	 9.565709e-02 	 9.940193e-19 	 3.326510e-02 	 -2.240337e-19 
183 	 -7.506091e-02 	 -1.695896e-19 	 -4.783953e-03 	 8.996411e-20 	 8.337845e-02 	 3.279377e-18 	 3.353895e-02 	 -2.048893e-19 
184 	 -1.089079e-01 	 -4.537286e-19 	 -5.349844e-03 	 8.700926e-20 	 5.056345e-02 	 6.558085e-18 	 3.363147e-02 	 -1.681341e-19 
185 	 -5.058601e-02 	 -2.889044e-18 	 -5.594364e-03 	 7.092248e-20 	 4.245910e-02 	 5.615096e-18 	 3.367919e-02 	 -1.368733e-19 
186 	 -2.971298e-02 	 -2.958838e-19 	 -5.724034e-03 	 6.895041e-20 	 4.236798e-02 	 1.944202e-18 	 3.372590e-02 	 -1.256848e-19 
187 	 -3.123781e-02 	 4.280397e-18 	 -5.860471e-03 	 9.147151e-20 	 4.223425e-02 	 -4.273396e-18 	 3.377140e-02 	 -1.478650e-19 
188 	 -5.590861e-02 	 1.727362e-18 	 -6.126685e-03 	 1.001731e-19 	 6.597566e-02 	 -4.217680e-18 	 3.394270e-02 	 -1.695130e-19 
189 	 -6.381245e-02 	 2.613554e-18 	 -6.431901e-03 	 1.134714e-19 	 7.511489e-02 	 -3.723766e-18 	 3.416054e-02 	 -1.883186e-19 
190 	 -7.989686e-02 	 -1.258733e-19 	 -6.818558e-03 	 1.122117e-19 	 8.427057e-02 	 8.041835e-18 	 3.442428e-02 	 -1.450020e-19 
191 	 -4.844951e-02 	 3.19901e-03 	 3.157194e-19 
192 	 -9.549407e-02 	 -2.540660e-18 	 2.487406e-02 	 1.340556e-19 	 9.703592e-03 	 -5.697081e-18 	 -3.380498e-03 	 2.844027e-19 
193 	 -7.590873e-02 	 -4.093464e-18 	 2.435187e-02 	 1.121514e-19 	 8.025734e-03 	 -1.942194e-18 	 -3.321398e-03 	 2.728660e-19 
194 	 -5.587918e-02 	 2.603408e-18 	 2.393831e-02 	 1.249929e-19 	 6.890831e-02 	 -2.592046e-18 	 -2.949080e-03 	 2.580984e-19 
195 	 -4.870486e-02 	 -1.132694e-18 	 2.356578e-02 	 1.185432e-19 	 7.407241e-02 	 -2.374537e-18 	 -2.554098e-03 	 2.445977e-19 
196 	 -5.822360e-02 	 -1.233724e-18 	 2.314849e-02 	 1.116439e-19 	 8.850693e-02 	 -5.155314e-18 	 -2.089501e-03 	 2.170471e-19 
197 	 -6.103728e-02 	 -6.314421e-19 	 2.272115e-02 	 1.078719e-19 	 1.045081e-01 	 1.255868e-18 	 -1.548397e-03 	 2.223203e-19 
198 	 -7.745438e-02 	 5.241918e-18 	 2.221521e-02 	 1.338014e-19 	 1.015827e-01 	 -2.545198e-18 	 -1.027533e-03 	 2.083430e-19 
199 	 -7.633178e-02 	 2.271314e-18 	 2.172000e-02 	 1.445427e-19 	 1.224462e-01 	 -7.241400e-19 	 -4.070617e-04 	 2.036571e-19 
200 	 -7.107699e-02 	 -1.104730e-18 	 -7.107699e-02 	 -1.104730e-18 	 1.447518e-01 	 5.886147e-19 	 1.447518e-01 	 5.886147e-19 
201 	 -7.703673e-02 	 3.990507e-19 	 -7.405686e-02 	 -3.528395e-19 	 1.760797e-01 	 -1.421510e-18 	 1.604158e-01 	 -4.164474e-19 
202 	 -5.665327e-02 	 3.928721e-18 	 -6.825566e-02 	 1.074347e-18 	 1.891558e-01 	 5.449789e-18 	 1.699958e-01 	 1.538965e-18 
203 	 -3.486725e-02 	 -1.818727e-18 	 -5.990856e-02 	 3.510786e-19 	 1.110669e-01 	 -1.303218e-18 	 1.552636e-01 	 8.284191e-19 
204 	 -4.889039e-02 	 -4.596539e-18 	 -5.770493e-02 	 -6.384450e-19 	 7.267794e-02 	 -4.840093e-18 	 1.387464e-01 	 -3.052832e-19 
205 	 -3.327789e-02 	 5.480148e-18 	 -5.363375e-02 	 3.813206e-19 	 7.265448e-02 	 -1.614591e-19 	 1.277311e-01 	 -2.813125e-19 
206 	 -2.414253e-02 	 -8.261708e-20 	 -4.942072e-02 	 3.150438e-19 	 1.016587e-01 	 3.937260e-18 	 1.240065e-01 	 3.213407e-19 
207 	 -3.749691e-02 	 4.758835e-18 	 -4.793024e-02 	 8.705177e-19 	 8.275916e-02 	 -2.147072e-19 	 1.188506e-01 	 2.543347e-19 
208 	 -2.030755e-02 	 3.976950e-19 	 -4.486106e-02 	 8.179818e-19 	 5.258807e-02 	 2.014474e-18 	 1.114881e-01 	 4.499058e-19 
209 	 -4.488137e-02 	 1.762417e-19 	 -4.486309e-02 	 7.538078e-19 	 3.476696e-02 	 -5.640528e-18 	 1.038159e-01 	 -1.591376e-19 
210 	 -4.201945e-02 	 -7.338610e-18 	 -4.460457e-02 	 1.813348e-20 	 4.648343e-02 	 5.524077e-18 	 9.860390e-02 	 3.575183e-19 
211 	 -5.194462e-02 	 -1.026524e-19 	 -4.521625e-02 	 8.067986e-21 	 2.764194e-02 	 -1.370980e-18 	 9.269041e-02 	 2.134767e-19 
212 	 -4.297822e-02 	 -5.244671e-18 	 -4.504409e-02 	 -3.959889e-19 	 -1.334575e-02 	 -6.699299e-19 	 8.453378e-02 	 1.455224e-19 
213 	 2.541202e-02 	 -6.778381e-19 	 -4.001151e-02 	 -4.161210e-19 	 3.372388e-02 	 4.028949e-19 	 8.090450e-02 	 1.639061e-19 
214 	 2.960330e-02 	 4.646556e-18 	 -3.537052e-02 	 -7.860916e-20 	 4.092740e-02 	 2.043922e-18 	 7.823936e-02 	 2.892405e-19 
215 	 7.056456e-02 	 -6.373264e-18 	 -2.874958e-02 	 -4.720251e-19 	 5.694719e-02 	 2.365167e-18 	 7.690860e-02 	 4.189859e-19 
216 	 7.939134e-02 	 -2.224481e-19 	 -2.238835e-02 	 -4.573441e-19 	 3.979014e-02 	 1.671144e-18 	 7.472516e-02 	 4.926422e-19 
217 	 5.442911e-02 	 -4.160025e-18 	 -1.812071e-02 	 -6.630486e-19 	 3.821607e-02 	 4.442552e-18 	 7.269688e-02 	 7.120817e-19 
218 	 4.619108e-02 	 1.697250e-18 	 -1.473588e-02 	 -5.388223e-19 	 2.019659e-02 	 7.750038e-19 	 6.993370e-02 	 7.153933e-19 
219 	 3.741994e-02 	 1.618314e-18 	 -1.212809e-02 	 -4.309655e-19 	 3.605810e-02 	 -1.670474e-18 	 6.823992e-02 	 5.961000e-19 
220 	 2.742727e-02 	 -1.424615e-18 	 -1.024450e-02 	 -4.782822e-19 	 5.027669e-02 	 -1.771533e-18 	 6.738453e-02 	 4.833555e-19 
221 	 5.272226e-02 	 8.823260e-21 	 -7.382376e-03 	 -4.561410e-19 	 6.453326e-02 	 2.720879e-18 	 6.725493e-02 	 5.850612e-19 
222 	 5.743574e-02 	 -2.310162e-18 	 -4.564197e-03 	 -5.367506e-19 	 6.427444e-02 	 -4.089182e-18 	 6.712534e-02 	 3.818332e-19 
223 	 3.080798e-02 	 -1.813626e-18 	 -3.090356e-03 	 -5.899537e-19 	 7.331662e-02 	 -3.807173e-18 	 6.738331e-02 	 2.072913e-19 
224 	 5.475207e-02 	 4.900076e-18 	 -7.766593e-04 	 -3.703525e-19 	 1.038404e-01 	 5.981517e-18 	 6.884159e-02 	 4.382603e-19 
225 	 5.256649e-02 	 -9.631661e-18 	 1.275000e-03 	 -7.265567e-19 	 1.017755e-01 	 -5.299875e-18 	 7.010828e-02 	 2.175628e-19 
226 	 6.122445e-02 	 -8.326589e-19 	 3.495350e-03 	 -7.304864e-19 	 9.000862e-02 	 -2.896895e-18 	 7.084533e-02 	 1.022125e-19 
227 	 6.290700e-02 	 -2.301117e-18 	 5.617195e-03 	 -7.865804e-19 	 6.762599e-02 	 1.509183e-19 	 7.073036e-02 	 1.039520e-19 
228 	 6.475265e-02 	 -2.728429e-18 	 7.656348e-03 	 -8.535407e-19 	 7.685383e-02 	 -2.564607e-18 	 7.094151e-02 	 1.193274e-20 
229 	 4.149040e-02 	 2.025175e-18 	 8.784150e-03 	 -7.575835e-19 	 5.325949e-02 	 2.074039e-18 	 7.035211e-02 	 8.066961e-20 
230 	 4.149040e-02 	 2.025175e-18 	 9.839190e-03 	 -6.678171e-19 	 5.325949e-02 	 2.074039e-18 	 6.980074e-02 	 1.449718e-19 
231 	 4.806289e-02 	 -1.109824e-18 	 1.103368e-02 	 -6.816298e-19 	 6.550232e-02 	 3.861634e-19 	 6.966641e-02 	 1.525091e-19 
232 	 5.452767e-02 	 -2.972954e-18 	 1.235168e-02 	 -7.510639e-19 	 2.714972e-02 	 -1.505000e-18 	 6.837803e-02 	 1.022815e-19 
233 	 5.783669e-02 	 5.542011e-18 	 1.368947e-02 	 -5.659734e-19 	 -5.845419e-04 	 -1.589494e-18 	 6.634971e-02 	 5.252342e-20 
234 	 7.821416e-02 	 -2.804411e-19 	 1.553304e-02 	 -5.578154e-19 	 -3.782896e-02 	 5.090898e-18 	 6.337318e-02 	 1.964770e-19 
235 	 7.471286e-02 	 3.551287e-18 	 1.717692e-02 	 -4.436736e-19 	 -6.117975e-02 	 4.793244e-18 	 5.991338e-02 	 3.241650e-19 
236 	 7.228409e-02 	 -1.476800e-18 	 1.866630e-02 	 -4.715960e-19 	 -2.626583e-02 	 -3.501571e-18 	 5.758421e-02 	 2.207667e-19 
237 	 4.403181e-02 	 -8.108040e-19 	 1.933382e-02 	 -4.805225e-19 	 -5.582912e-02 	 1.164848e-18 	 5.459965e-02 	 2.456109e-19 
238 	 2.359128e-02 	 8.559111e-19 	 1.944298e-02 	 -4.462550e-19 	 -4.363966e-02 	 -1.697245e-18 	 5.208069e-02 	 1.957941e-19 
239 	 3.891238e-02 	 -1.270204e-18 	 1.992972e-02 	 -4.668537e-19 	 -1.918610e-02 	 -2.261264e-18 	 5.029902e-02 	 1.343677e-19 
240 	 3.672163e-02 	 -3.187761e-18 	 2.033928e-02 	 -5.332173e-19 	 -3.433358e-02 	 -1.771533e-18 	 4.823481e-02 	 8.788228e-20 
241 	 5.966637e-02 	 -3.160030e-18 	 2.127564e-02 	 -5.957605e-19 	 -1.995755e-02 	 2.611622e-18 	 4.661118e-02 	 1.479713e-19 
242 	 6.722091e-02 	 -4.343675e-18 	 2.234413e-02 	 -6.829213e-19 	 -8.801582e-03 	 -3.264988e-18 	 4.532251e-02 	 6.860018e-20 
243 	 9.204833e-02 	 4.666552e-18 	 2.392832e-02 	 -5.613423e-19 	 3.364222e-03 	 6.436948e-18 	 4.436892e-02 	 2.133354e-19 
244 	 9.319651e-02 	 8.566693e-19 	 2.546761e-02 	 -5.298310e-19 	 1.713738e-02 	 -1.659599e-18 	 4.376377e-02 	 1.717146e-19 
245 	 6.437110e-02 	 1.683648e-19 	 2.631334e-02 	 -5.146528e-19 	 2.570263e-02 	 -5.887820e-19 	 4.337114e-02 	 1.551821e-19 
246 	 7.758196e-02 	 1.758217e-18 	 2.740416e-02 	 -4.662939e-19 	 6.000081e-02 	 1.211362e-18 	 4.372496e-02 	 1.776540e-19 
247 	 6.287808e-02 	 -2.464880e-18 	 2.814320e-02 	 -5.079311e-19 	 5.505091e-02 	 2.018490e-18 	 4.396092e-02 	 2.160047e-19 
248 	 5.398427e-02 	 5.888385e-18 	 2.867057e-02 	 -3.773940e-19 	 4.433592e-02 	 5.862723e-19 	 4.396857e-02 	 2.235612e-19 
249 	 4.388323e-02 	 2.090316e-18 	 2.897482e-02 	 -3.280398e-19 	 3.616775e-02 	 -8.742635e-19 	 4.381256e-02 	 2.016047e-19 
250 	 6.252487e-02 	 -2.056246e-18 	 2.963267e-02 	 -3.619262e-19 	 4.517496e-02 	 1.458988e-18 	 4.383927e-02 	 2.262593e-19 
251 	 6.440203e-02 	 2.546589e-18 	 3.030131e-02 	 -3.059932e-19 	 3.624358e-02 	 -2.260762e-18 	 4.369320e-02 	 1.784320e-19 
252 	 6.112876e-02 	 2.000533e-18 	 3.088296e-02 	 -2.624739e-19 	 -1.561001e-02 	 3.164599e-18 	 4.257427e-02 	 2.347747e-19 
253 	 3.179503e-02 	 1.099225e-18 	 3.089985e-02 	 -2.372572e-19 	 -3.125238e-02 	 -1.206008e-18 	 4.120711e-02 	 2.080936e-19 
254 	 2.869568e-02 	 5.112058e-18 	 3.085977e-02 	 -1.399969e-19 	 -2.632127e-02 	 6.672863e-18 	 3.997932e-02 	 3.256348e-19 
255 	 7.159511e-03 	 -2.406951e-18 	 3.043655e-02 	 -1.804783e-19 	 -6.492353e-02 	 2.899237e-18 	 3.810606e2e-19 	 5.655871e-02 	 9.978676e-19 	 4.913399e-03 	 2.251675e-19 
256 	 1.404161e-02 	 -3.263570e-18 	 6.448763e-02 	 1.302680e-19 	 4.989121e-02 	 -3.283393e-18 	 5.702483e-03 	 1.636139e-19 
257 	 4.181601e-02 	 -8.878108e-19 	 6.409674e-02 	 1.127149e-19 	 2.056418e-02 	 -2.739953e-18 	 5.958720e-03 	 1.135524e-19 
258 	 8.863295e-02 	 -1.001345e-18 	 6.451261e-02 	 9.383254e-20 	 -1.000705e-02 	 2.695447e-18 	 5.688113e-03 	 1.573133e-19 
259 	 8.970794e-02 	 2.625495e-18 	 6.493253e-02 	 1.360269e-19 	 3.476221e-03 	 -5.305229e-18 	 5.651248e-03 	 6.627092e-20 
260 	 1.167314e-01 	 -2.955827e-18 	 6.578169e-02 	 8.534079e-20 	 -4.352065e-03 	 -1.797299e-18 	 5.487260e-03 	 3.572058e-20 
261 	 9.896955e-02 	 -2.036555e-18 	 6.631698e-02 	 5.111665e-20 	 -4.265049e-02 	 4.045011e-18 	 4.710844e-03 	 1.003866e-19 
262 	 9.678782e-02 	 9.671476e-19 	 6.680065e-02 	 6.565683e-20 	 -3.248563e-02 	 1.438576e-18 	 4.120424e-03 	 1.216277e-19 
263 	 5.527507e-02 	 -7.015899e-18 	 6.662056e-02 	 -4.499249e-20 	 -1.767546e-02 	 1.011587e-18 	 3.779864e-03 	 1.355333e-19 
264 	 4.486105e-02 	 1.358491e-18 	 6.628580e-02 	 -2.340044e-20 	 -4.916087e-04 	 -2.739953e-18 	 3.714149e-03 	 9.129503e-20 
265 	 7.051692e-02 	 7.922608e-19 	 6.634991e-02 	 -1.104194e-20 	 -1.448256e-03 	 4.231735e-18 	 3.635930e-03 	 1.540290e-19 
266 	 1.143643e-01 	 8.522304e-18 	 6.706654e-02 	 1.163214e-19 	 -3.792548e-02 	 -2.951439e-19 	 3.015611e-03 	 1.473249e-19 
267 	 1.061682e-01 	 -5.385843e-18 	 6.764156e-02 	 3.540725e-20 	 -4.674870e-02 	 2.041914e-18 	 2.283783e-03 	 1.751865e-19 
268 	 6.216023e-02 	 -2.014940e-18 	 6.756212e-02 	 5.692077e-21 	 -1.673378e-02 	 -1.442257e-18 	 2.008166e-03 	 1.517453e-19 
269 	 7.748282e-02 	 -6.376746e-19 	 6.770385e-02 	 -3.498876e-21 	 3.625178e-03 	 -1.544988e-18 	 2.031266e-03 	 1.275062e-19 
270 	 8.321337e-02 	 2.139139e-18 	 6.792229e-02 	 2.667912e-20 	 3.171745e-02 	 -2.944245e-18 	 2.449381e-03 	 8.424215e-20 
271 	 5.155018e-02 	 3.862889e-19 	 6.769490e-02 	 3.167370e-20 	 3.243971e-02 	 5.217556e-18 	 2.865913e-03 	 1.555382e-19 
272 	 3.861865e-02 	 1.386016e-18 	 6.729660e-02 	 5.022634e-20 	 3.620738e-03 	 2.430755e-18 	 2.876253e-03 	 1.867055e-19 
273 	 5.133225e-02 	 2.774817e-19 	 6.708086e-02 	 5.329736e-20 	 -8.080697e-03 	 -5.655252e-18 	 2.728187e-03 	 1.077601e-19 
274 	 2.470907e-02 	 -1.955935e-18 	 6.651590e-02 	 2.650760e-20 	 -5.836775e-03 	 -7.099516e-18 	 2.613987e-03 	 1.166312e-20 
275 	 3.986368e-02 	 -1.774858e-18 	 6.616522e-02 	 2.805414e-21 	 1.436422e-02 	 -7.256960e-18 	 2.768595e-03 	 -8.397666e-20 
276 	 3.539665e-02 	 4.065476e-18 	 6.576563e-02 	 5.556737e-20 	 4.595201e-03 	 6.578832e-19 	 2.792318e-03 	 -7.434211e-20 
277 	 6.272276e-02 	 -3.179139e-18 	 6.572661e-02 	 1.409677e-20 	 2.542879e-02 	 -4.994859e-18 	 3.082529e-03 	 -1.374257e-19 
278 	 7.643743e-02 	 -7.796154e-19 	 6.586219e-02 	 4.049777e-21 	 1.388895e-02 	 -3.745182e-18 	 3.219319e-03 	 -1.830935e-19 
279 	 8.494768e-02 	 -3.557810e-18 	 6.610076e-02 	 -4.047347e-20 	 -1.852186e-02 	 -1.394739e-18 	 2.947554e-03 	 -1.982390e-19 
280 	 6.595627e-02 	 4.439982e-19 	 6.609898e-02 	 -3.449234e-20 	 -4.155424e-02 	 -2.688085e-18 	 2.398149e-03 	 -2.289779e-19 
281 	 8.821422e-02 	 1.294195e-18 	 6.636868e-02 	 -1.828884e-20 	 -2.171315e-02 	 2.524116e-18 	 2.104109e-03 	 -1.954036e-19 
282 	 1.023029e-01 	 1.553529e-18 	 6.680162e-02 	 6.487278e-22 	 -1.274549e-02 	 -2.350443e-18 	 1.925198e-03 	 -2.213679e-19 
283 	 7.263265e-02 	 -5.663288e-19 	 6.687104e-02 	 -6.101004e-21 	 -2.070103e-03 	 -2.024179e-18 	 1.877635e-03 	 -2.428299e-19 
284 	 9.279714e-02 	 5.597350e-18 	 6.717605e-02 	 5.982195e-20 	 -5.590381e-02 	 -8.409929e-18 	 1.197853e-03 	 -3.389134e-19 
285 	 1.390921e-01 	 1.886163e-18 	 6.801228e-02 	 8.105847e-20 	 -6.089651e-02 	 2.054295e-18 	 4.758258e-04 	 -3.110854e-19 
286 	 1.174956e-01 	 -2.957073e-19 	 6.858106e-02 	 7.672783e-20 	 -5.323870e-02 	 -4.083995e-18 	 -1.415825e-04 	 -3.544522e-19 
287 	 9.361169e-02 	 4.194524e-18 	 6.886549e-02 	 1.235210e-19 	 -9.028284e-02 	 -2.862428e-18 	 -1.165915e-03 	 -3.829519e-19 
288 	 9.200193e-02 	 2.732147e-18 	 6.912545e-02 	 1.528314e-19 	 -9.335242e-02 	 3.407875e-18 	 -2.201718e-03 	 -3.403584e-19 
289 	 7.813076e-02 	 3.882670e-18 	 6.922551e-02 	 1.942740e-19 	 -6.474808e-02 	 2.606770e-19 	 -2.896678e-03 	 -3.336802e-19 
290 	 9.719826e-02 	 -4.729666e-19 	 6.953291e-02 	 1.869417e-19 	 -1.547763e-02 	 3.847579e-18 	 -3.034930e-03 	 -2.877323e-19 
291 	 1.051179e-01 	 -6.443292e-18 	 6.991970e-02 	 1.148739e-19 	 -2.323556e-02 	 3.571175e-18 	 -3.254502e-03 	 -2.457877e-19 
292 	 1.011578e-01 	 -6.335329e-18 	 7.025559e-02 	 4.551692e-20 	 2.025155e-02 	 1.015603e-18 	 -3.001749e-03 	 -2.322243e-19 
293 	 9.138778e-02 	 -2.866671e-19 	 7.048040e-02 	 4.198305e-20 	 1.325611e-02 	 -2.648432e-18 	 -2.828793e-03 	 -2.579287e-19 
294 	 1.383149e-01 	 1.000594e-18 	 7.119445e-02 	 5.207369e-20 	 -1.717854e-02 	 1.268082e-18 	 -2.979843e-03 	 -2.418654e-19 
295 	 1.352879e-01 	 1.170024e-18 	 7.186209e-02 	 6.371901e-20 	 -2.504777e-02 	 5.926972e-18 	 -3.209717e-03 	 -1.776067e-19 
296 	 1.134137e-01 	 5.779353e-19 	 7.229046e-02 	 6.902021e-20 	 -1.031012e-02 	 -3.187019e-18 	 -3.282917e-03 	 -2.086315e-19 
297 	 9.557332e-02 	 -9.783000e-18 	 7.252804e-02 	 -3.151061e-20 	 -4.585152e-02 	 -1.125629e-17 	 -3.717291e-03 	 -3.213628e-19 
298 	 8.197250e-02 	 2.453683e-20 	 7.262344e-02 	 -3.094448e-20 	 -6.246469e-02 	 -1.483751e-18 	 -4.310699e-03 	 -3.331041e-19 
299 	 9.124619e-02 	 -4.688059e-18 	 7.280966e-02 	 -7.751563e-20 	 -9.767847e-02 	 -1.596856e-18 	 -5.244377e-03 	 -3.457416e-19 
300 	 6.693889e-02 	 4.127913e-19 	 7.275154e-02 	 -7.266110e-20 	 -9.981140e-02 	 -5.854357e-19 	 -6.180684e-03 	 -3.481148e-19 
301 	 1.091412e-01 	 -7.767044e-19 	 7.310830e-02 	 -7.956349e-20 	 -4.729013e-02 	 -1.892669e-18 	 -6.583718e-03 	 -3.632575e-19 
302 	 1.094548e-01 	 -9.109630e-19 	 7.346118e-02 	 -8.763533e-20 	 -5.610850e-02 	 3.788015e-18 	 -7.064541e-03 	 -3.229539e-19 
303 	 1.192643e-01 	 3.735726e-18 	 7.390159e-02 	 -5.087223e-20 	 -7.173807e-02 	 -8.824201e-19 	 -7.686401e-03 	 -3.283334e-19 
304 	 9.829657e-02 	 -6.663195e-19 	 7.413392e-02 	 -5.673364e-20 	 -7.530704e-02 	 -1.044180e-17 	 -8.330408e-03 	 -4.246521e-19 
305 	 8.355602e-02 	 1.883341e-20 	 7.422281e-02 	 -5.602074e-20 	 -1.018716e-01 	 2.746646e-18 	 -9.212871e-03 	 -3.947342e-19 
306 	 8.653830e-02 	 8.538118e-19 	 7.433791e-02 	 -4.751763e-20 	 -9.057804e-02 	 -2.790817e-19 	 -9.973293e-03 	 -3.936534e-19 
307 	 1.077752e-01 	 4.792967e-18 	 7.464752e-02 	 -2.698326e-21 	 -1.063051e-01 	 -3.194715e-18 	 -1.086525e-02 	 -4.195891e-19 
308 	 9.699044e-02 	 3.040966e-18 	 7.485250e-02 	 2.522520e-20 	 -1.131938e-01 	 -6.168575e-18 	 -1.180405e-02 	 -4.723321e-19 
309 	 7.258088e-02 	 -2.002422e-18 	 7.483185e-02 	 6.792041e-21 	 -1.322878e-01 	 1.745432e-18 	 -1.289936e-02 	 -4.521706e-19 
310 	 5.314731e-02 	 5.356078e-18 	 7.463649e-02 	 5.498381e-20 	 -1.190648e-01 	 -5.407793e-18 	 -1.385580e-02 	 -4.968159e-19 
311 	 9.345481e-02 	 1.235045e-18 	 7.480451e-02 	 6.552007e-20 	 -1.089968e-01 	 3.563813e-18 	 -1.470527e-02 	 -4.605603e-19 
312 	 6.594021e-02 	 -5.734178e-19 	 7.472606e-02 	 5.986576e-20 	 -9.846796e-02 	 -9.483423e-19 	 -1.544654e-02 	 -4.648769e-19 
313 	 2.361457e-02 	 2.109596e-19 	 7.427772e-02 	 6.119114e-20 	 -8.669577e-02 	 1.089556e-18 	 -1.607153e-02 	 -4.512415e-19 
314 	 1.768496e-02 	 -2.716966e-19 	 7.378561e-02 	 5.829646e-20 	 -7.964235e-02 	 1.078982e-17 	 -1.662432e-02 	 -3.534932e-19 
315 	 3.031453e-02 	 -1.127812e-18 	 7.341086e-02 	 4.807139e-20 	 -4.436739e-02 	 -3.768272e-18 	 -1.686348e-02 	 -3.829309e-19 
316 	 6.737325e-02 	 6.159582e-18 	 7.335925e-02 	 1.003065e-19 	 -4.927760e-02 	 -4.671439e-19 	 -1.714053e-02 	 -3.836507e-19 
