#Beta=5.400000e+00, Nt=6, Ns=12^3 
#Iter 	 TraceF3iF3iMinusF4iF4i.real 	 TraceF3iF3iMinusF4iF4i.imag 	 AvgTraceF3iF3iMinusF4iF4i.real 	 AvgTraceF3iF3iMinusF4iF4i.imag 	 TraceF4iF3iPlusF3iF4i.real 	 TraceF4iF3iPlusF3iF4i.imag 	 AvgTraceF4iF3iPlusF3iF4i.real 	 AvgTraceF4iF3iPlusF3iF4i.imag 
159 	 -4.543364e-03 	 5.182209e-18 	 -3.253560e-03 	 1.318598e-19 	 -4.897228e-02 	 7.056182e-18 	 1.095530e-02 	 2.758064e-19 
160 	 -2.354770e-02 	 7.700735e-18 	 -3.380398e-03 	 1.791653e-19 	 -1.629619e-02 	 -2.196513e-18 	 1.078498e-02 	 2.603544e-19 
161 	 -2.354770e-02 	 7.700735e-18 	 -3.505661e-03 	 2.258831e-19 	 -1.629619e-02 	 -2.196513e-18 	 1.061677e-02 	 2.450944e-19 
162 	 -1.501493e-03 	 -3.917893e-19 	 -3.493290e-03 	 2.220703e-19 	 -4.251855e-02 	 3.242568e-19 	 1.028878e-02 	 2.455830e-19 
163 	 -6.879476e-03 	 2.082971e-18 	 -3.514064e-03 	 2.334869e-19 	 -8.679778e-02 	 -6.444980e-19 	 9.693156e-03 	 2.401224e-19 
164 	 4.447748e-03 	 1.311008e-18 	 -3.465516e-03 	 2.400571e-19 	 -8.839784e-02 	 -8.586614e-19 	 9.095040e-03 	 2.334225e-19 
165 	 -1.455220e-02 	 3.252946e-19 	 -3.532708e-03 	 2.405737e-19 	 -6.153231e-02 	 -5.380855e-19 	 8.666995e-03 	 2.287467e-19 
166 	 -3.273120e-02 	 2.303198e-20 	 -3.708603e-03 	 2.392632e-19 	 -7.342439e-02 	 5.490447e-19 	 8.172469e-03 	 2.306762e-19 
167 	 2.972931e-02 	 7.303038e-19 	 -3.508376e-03 	 2.422036e-19 	 -4.829793e-02 	 1.151128e-19 	 7.834323e-03 	 2.299842e-19 
168 	 2.114724e-02 	 -1.520458e-18 	 -3.361616e-03 	 2.317115e-19 	 -5.574168e-02 	 4.269883e-19 	 7.455894e-03 	 2.311568e-19 
169 	 2.649794e-02 	 -1.074392e-19 	 -3.184932e-03 	 2.297047e-19 	 -4.568587e-02 	 -2.037229e-18 	 7.141446e-03 	 2.177344e-19 
170 	 2.790224e-02 	 2.235215e-18 	 -3.002066e-03 	 2.415019e-19 	 -5.871084e-02 	 -2.315307e-18 	 6.754080e-03 	 2.028342e-19 
171 	 3.850983e-02 	 -3.855831e-18 	 -2.759307e-03 	 2.175408e-19 	 -3.731609e-02 	 3.861299e-18 	 6.496359e-03 	 2.242287e-19 
172 	 2.343575e-02 	 -1.818946e-18 	 -2.607010e-03 	 2.057008e-19 	 -1.642297e-02 	 -5.334676e-18 	 6.363107e-03 	 1.919095e-19 
173 	 -3.022362e-03 	 -1.652117e-18 	 -2.609411e-03 	 1.949620e-19 	 -1.034307e-02 	 5.715486e-19 	 6.266540e-03 	 1.941039e-19 
174 	 -6.883186e-03 	 -9.024770e-19 	 -2.633973e-03 	 1.886549e-19 	 -6.200813e-03 	 -1.015268e-18 	 6.194889e-03 	 1.871535e-19 
175 	 -1.558271e-02 	 -3.904155e-19 	 -2.707966e-03 	 1.853459e-19 	 -2.581328e-02 	 1.609990e-18 	 6.011985e-03 	 1.952840e-19 
176 	 -3.782970e-02 	 4.165827e-18 	 -2.907521e-03 	 2.079623e-19 	 8.672148e-03 	 2.100642e-18 	 6.027099e-03 	 2.061099e-19 
177 	 -3.767717e-02 	 3.709745e-18 	 -3.103960e-03 	 2.277463e-19 	 -9.936611e-03 	 1.088218e-18 	 5.936909e-03 	 2.110936e-19 
178 	 -3.958590e-02 	 -1.882527e-18 	 -3.308914e-03 	 2.158909e-19 	 2.940487e-03 	 2.394280e-18 	 5.920075e-03 	 2.233587e-19 
179 	 -8.682989e-03 	 6.732724e-18 	 -3.338937e-03 	 2.522978e-19 	 -2.991931e-03 	 5.583641e-18 	 5.870287e-03 	 2.533044e-19 
180 	 9.150673e-04 	 -3.822136e-18 	 -3.315304e-03 	 2.296620e-19 	 3.639816e-02 	 1.981011e-18 	 6.039886e-03 	 2.629028e-19 
181 	 2.528711e-02 	 -8.429546e-20 	 -3.157279e-03 	 2.279274e-19 	 -1.894659e-03 	 -1.529260e-18 	 5.996049e-03 	 2.530013e-19 
182 	 2.528711e-02 	 -8.429546e-20 	 -3.000992e-03 	 2.262119e-19 	 -1.894659e-03 	 -1.529260e-18 	 5.952694e-03 	 2.432087e-19 
183 	 3.985553e-02 	 1.231806e-18 	 -2.766803e-03 	 2.317070e-19 	 -6.886023e-04 	 -1.537626e-18 	 5.916402e-03 	 2.334773e-19 
184 	 2.595527e-02 	 -3.638822e-18 	 -2.610705e-03 	 2.106715e-19 	 -1.520785e-02 	 -3.282723e-18 	 5.801597e-03 	 2.143675e-19 
185 	 1.224250e-02 	 5.783227e-18 	 -2.530417e-03 	 2.407934e-19 	 1.374099e-02 	 -1.401097e-18 	 5.844512e-03 	 2.056353e-19 
186 	 3.592995e-02 	 6.682930e-18 	 -2.323641e-03 	 2.754286e-19 	 -3.052292e-04 	 -1.438910e-18 	 5.811449e-03 	 1.967937e-19 
187 	 5.155613e-02 	 3.536936e-18 	 -2.035514e-03 	 2.928698e-19 	 5.909304e-02 	 3.166272e-18 	 6.096378e-03 	 2.126732e-19 
188 	 3.478600e-02 	 5.392855e-19 	 -1.839655e-03 	 2.941805e-19 	 6.899830e-02 	 1.967626e-18 	 6.430962e-03 	 2.220081e-19 
189 	 6.303511e-02 	 2.953478e-19 	 -1.496402e-03 	 2.941867e-19 	 8.605839e-02 	 -1.592840e-18 	 6.852271e-03 	 2.124057e-19 
190 	 6.848990e-02 	 -8.874549e-19 	 -1.128053e-03 	 2.879675e-19 	 6.783096e-02 	 3.576529e-18 	 7.173212e-03 	 2.301116e-19 
191 	 6.031357e-02 	 -2.478323e-18 	 -8.063691e-04 	 2.734843e-19 	 9.929989e-02 	 -1.484755e-18 	 7.655550e-03 	 2.211333e-19 
192 	 4.389729e-02 	 -6.588748e-18 	 -5.735376e-04 	 2.377435e-19 	 1.030141e-01 	 -3.761245e-18 	 8.152209e-03 	 2.003917e-19 
193 	 1.640541e-02 	 1.844270e-18 	 -4.855638e-04 	 2.460675e-19 	 1.330638e-01 	 5.658598e-19 	 8.799420e-03 	 2.022853e-19 
194 	 1.389840e-02 	 4.529666e-19 	 -4.114196e-04 	 2.471340e-19 	 1.026147e-01 	 -5.332668e-18 	 9.283004e-03 	 1.737546e-19 
195 	 2.513301e-02 	 -4.779386e-18 	 -2.804226e-04 	 2.213570e-19 	 6.282738e-02 	 -4.363579e-19 	 9.557590e-03 	 1.706258e-19 
196 	 -3.419741e-02 	 -3.015169e-18 	 -4.534684e-04 	 2.048441e-19 	 9.542432e-02 	 -6.129758e-18 	 9.995686e-03 	 1.384810e-19 
197 	 -3.419741e-02 	 -3.015169e-18 	 -6.247575e-04 	 1.884988e-19 	 9.542432e-02 	 -6.129758e-18 	 1.042933e-02 	 1.066626e-19 
198 	 5.848590e-03 	 6.233064e-19 	 -5.920638e-04 	 1.906948e-19 	 7.644878e-02 	 -1.904046e-18 	 1.076277e-02 	 9.650746e-20 
199 	 -3.799764e-02 	 2.128719e-19 	 -7.800315e-04 	 1.908063e-19 	 7.500792e-02 	 -6.293727e-18 	 1.108561e-02 	 6.439573e-20 
200 	 -4.434539e-02 	 -3.845244e-18 	 -4.434539e-02 	 -3.845244e-18 	 5.211953e-02 	 -6.930194e-18 	 5.211953e-02 	 -6.930194e-18 
201 	 -8.643809e-03 	 -7.829356e-19 	 -2.649460e-02 	 -2.314090e-18 	 7.252755e-02 	 2.304264e-18 	 6.232354e-02 	 -2.312965e-18 
202 	 -1.489605e-02 	 -8.000184e-18 	 -2.262842e-02 	 -4.209455e-18 	 4.862164e-02 	 -3.008326e-18 	 5.775624e-02 	 -2.544752e-18 
203 	 -9.887901e-03 	 -5.434907e-18 	 -1.944329e-02 	 -4.515818e-18 	 1.093273e-01 	 3.705027e-18 	 7.064901e-02 	 -9.823072e-19 
204 	 -4.355601e-02 	 -2.816602e-18 	 -2.426583e-02 	 -4.175974e-18 	 9.345872e-02 	 -3.102692e-18 	 7.521095e-02 	 -1.406384e-18 
205 	 -4.067311e-02 	 7.897726e-19 	 -2.700038e-02 	 -3.348350e-18 	 1.054693e-01 	 1.301043e-18 	 8.025401e-02 	 -9.551464e-19 
206 	 -1.366406e-02 	 4.416140e-19 	 -2.509519e-02 	 -2.806927e-18 	 9.955655e-02 	 2.387587e-18 	 8.301152e-02 	 -4.776130e-19 
207 	 -1.144647e-02 	 8.265795e-18 	 -2.338910e-02 	 -1.422836e-18 	 1.031418e-01 	 2.976202e-18 	 8.552780e-02 	 -4.588618e-20 
208 	 -1.283008e-02 	 -2.005832e-18 	 -2.221588e-02 	 -1.487614e-18 	 1.095333e-01 	 -1.832436e-18 	 8.819508e-02 	 -2.443917e-19 
209 	 -1.365810e-02 	 1.772957e-18 	 -2.136010e-02 	 -1.161557e-18 	 8.203828e-02 	 -2.946252e-18 	 8.757940e-02 	 -5.145777e-19 
210 	 7.061168e-03 	 -2.938796e-18 	 -1.877635e-02 	 -1.323124e-18 	 7.161165e-02 	 -8.422645e-18 	 8.612779e-02 	 -1.233493e-18 
211 	 1.287231e-02 	 1.766266e-18 	 -1.613896e-02 	 -1.065675e-18 	 8.865627e-02 	 3.523573e-18 	 8.633849e-02 	 -8.370707e-19 
212 	 1.497999e-02 	 4.910519e-18 	 -1.374519e-02 	 -6.059676e-19 	 7.017657e-02 	 4.383657e-20 	 8.509527e-02 	 -7.693086e-19 
213 	 1.544127e-02 	 -2.116160e-18 	 -1.166045e-02 	 -7.138385e-19 	 5.981197e-02 	 -1.350568e-18 	 8.328932e-02 	 -8.108271e-19 
214 	 3.707168e-02 	 -3.029408e-18 	 -8.411637e-03 	 -8.682098e-19 	 8.062394e-02 	 -7.899283e-18 	 8.311163e-02 	 -1.283391e-18 
215 	 1.953601e-02 	 -2.913958e-18 	 -6.664909e-03 	 -9.960690e-19 	 6.348008e-02 	 -1.068809e-18 	 8.188466e-02 	 -1.269980e-18 
216 	 8.593764e-03 	 -4.014087e-18 	 -5.767340e-03 	 -1.173599e-18 	 3.945273e-02 	 4.109260e-18 	 7.938866e-02 	 -9.535536e-19 
217 	 -2.443220e-02 	 3.153476e-18 	 -6.804277e-03 	 -9.332064e-19 	 5.382308e-02 	 1.601541e-18 	 7.796835e-02 	 -8.116040e-19 
218 	 -7.829716e-03 	 2.350417e-18 	 -6.858247e-03 	 -7.603841e-19 	 6.246418e-02 	 4.095206e-18 	 7.715234e-02 	 -5.533508e-19 
219 	 6.416040e-03 	 -3.787926e-18 	 -6.194533e-03 	 -9.117612e-19 	 6.699624e-02 	 -7.543236e-18 	 7.664454e-02 	 -9.028451e-19 
220 	 1.720690e-02 	 -4.999158e-18 	 -5.080179e-03 	 -1.106399e-18 	 9.555098e-02 	 -3.949139e-18 	 7.754484e-02 	 -1.047907e-18 
221 	 2.198115e-02 	 1.707959e-18 	 -3.850119e-03 	 -9.784738e-19 	 2.484418e-02 	 2.161712e-19 	 7.514936e-02 	 -9.904486e-19 
222 	 4.249364e-02 	 -5.025562e-18 	 -1.835173e-03 	 -1.154434e-18 	 5.678500e-02 	 -1.433556e-18 	 7.435091e-02 	 -1.009714e-18 
223 	 8.408623e-02 	 -5.430872e-18 	 1.744886e-03 	 -1.332619e-18 	 5.756114e-02 	 -1.955245e-18 	 7.365133e-02 	 -1.049111e-18 
224 	 5.998020e-02 	 -2.542062e-18 	 4.074298e-03 	 -1.380997e-18 	 7.453615e-02 	 2.090101e-18 	 7.368673e-02 	 -9.235428e-19 
225 	 1.209287e-02 	 -2.566904e-18 	 4.382705e-03 	 -1.426609e-18 	 7.034675e-02 	 3.150210e-18 	 7.355827e-02 	 -7.668600e-19 
226 	 -1.687535e-02 	 -8.446016e-19 	 3.595369e-03 	 -1.405053e-18 	 6.586403e-02 	 6.778941e-18 	 7.327330e-02 	 -4.873859e-19 
227 	 -4.048784e-02 	 6.264530e-18 	 2.020969e-03 	 -1.131139e-18 	 7.873480e-02 	 2.352786e-18 	 7.346835e-02 	 -3.859512e-19 
228 	 -7.441973e-02 	 -2.829587e-20 	 -6.149172e-04 	 -1.093110e-18 	 7.142145e-02 	 -2.701972e-18 	 7.339777e-02 	 -4.658140e-19 
229 	 -5.645917e-02 	 -3.843765e-18 	 -2.476392e-03 	 -1.184799e-18 	 6.260794e-02 	 3.164264e-18 	 7.303811e-02 	 -3.448114e-19 
230 	 -2.597928e-02 	 -2.179499e-18 	 -3.234550e-03 	 -1.216886e-18 	 5.932390e-02 	 9.316108e-19 	 7.259571e-02 	 -3.036365e-19 
231 	 -3.215739e-02 	 3.426314e-19 	 -4.138389e-03 	 -1.168151e-18 	 4.041452e-02 	 3.451712e-19 	 7.159005e-02 	 -2.833613e-19 
232 	 -8.435261e-02 	 -2.310706e-18 	 -6.569123e-03 	 -1.202774e-18 	 2.337109e-02 	 2.856070e-18 	 7.012887e-02 	 -1.882270e-19 
233 	 -4.591074e-02 	 5.725178e-18 	 -7.726229e-03 	 -9.990103e-19 	 7.526866e-03 	 -3.672568e-20 	 6.828763e-02 	 -1.837711e-19 
234 	 -4.591074e-02 	 5.725178e-18 	 -8.817215e-03 	 -8.068907e-19 	 7.526866e-03 	 -3.672568e-20 	 6.655161e-02 	 -1.795698e-19 
235 	 -1.922528e-02 	 3.483941e-18 	 -9.106328e-03 	 -6.877009e-19 	 -9.412920e-03 	 -1.078179e-18 	 6.444149e-02 	 -2.045312e-19 
236 	 -1.818631e-02 	 4.222336e-18 	 -9.351733e-03 	 -5.549972e-19 	 -3.405496e-02 	 1.437906e-18 	 6.177942e-02 	 -1.601409e-19 
237 	 -2.195796e-02 	 3.079770e-18 	 -9.683476e-03 	 -4.593454e-19 	 -3.604820e-02 	 -9.456652e-19 	 5.920501e-02 	 -1.808126e-19 
238 	 -4.288555e-02 	 9.253621e-18 	 -1.053481e-02 	 -2.102950e-19 	 -4.080074e-02 	 -2.192498e-18 	 5.664076e-02 	 -2.323943e-19 
239 	 -8.715820e-03 	 6.472643e-19 	 -1.048934e-02 	 -1.888560e-19 	 -5.391189e-02 	 -4.348521e-18 	 5.387694e-02 	 -3.352975e-19 
240 	 7.760205e-03 	 2.827626e-20 	 -1.004423e-02 	 -1.835601e-19 	 -6.035210e-02 	 -2.764046e-18 	 5.109087e-02 	 -3.945352e-19 
241 	 2.205418e-02 	 2.233921e-18 	 -9.279978e-03 	 -1.260010e-19 	 -5.312525e-02 	 3.701095e-18 	 4.860953e-02 	 -2.970202e-19 
242 	 2.541352e-02 	 2.601134e-18 	 -8.473153e-03 	 -6.257929e-20 	 2.821680e-03 	 1.074297e-17 	 4.754470e-02 	 -4.027626e-20 
243 	 1.604913e-02 	 -8.829364e-19 	 -7.915828e-03 	 -8.122377e-20 	 -4.456529e-03 	 -4.306023e-18 	 4.636285e-02 	 -1.372250e-19 
244 	 3.994436e-02 	 -7.253913e-18 	 -6.852268e-03 	 -2.406169e-19 	 -4.534166e-03 	 1.624295e-18 	 4.523181e-02 	 -9.808014e-20 
245 	 2.301629e-02 	 9.486078e-19 	 -6.202952e-03 	 -2.147642e-19 	 -1.712114e-02 	 1.802988e-18 	 4.387631e-02 	 -5.675257e-20 
246 	 4.382260e-02 	 1.970548e-18 	 -5.138578e-03 	 -1.682681e-19 	 -1.611375e-02 	 -3.277871e-18 	 4.259992e-02 	 -1.252870e-19 
247 	 4.007314e-02 	 -1.117370e-18 	 -4.196667e-03 	 -1.880411e-19 	 -1.103746e-02 	 2.412015e-18 	 4.148248e-02 	 -7.242655e-20 
248 	 5.358713e-02 	 7.716366e-19 	 -3.017406e-03 	 -1.684558e-19 	 -9.584305e-03 	 -7.408715e-19 	 4.044030e-02 	 -8.606828e-20 
249 	 4.272115e-02 	 2.612553e-18 	 -2.102635e-03 	 -1.128357e-19 	 6.564177e-04 	 -2.764046e-19 	 3.964462e-02 	 -8.987501e-20 
250 	 7.199919e-02 	 -9.357727e-19 	 -6.496582e-04 	 -1.289717e-19 	 5.500318e-04 	 1.803657e-19 	 3.887806e-02 	 -8.457617e-20 
251 	 7.964544e-02 	 -3.371413e-18 	 8.944783e-04 	 -1.913263e-19 	 3.462110e-02 	 -3.864645e-18 	 3.879620e-02 	 -1.572698e-19 
252 	 5.019511e-02 	 5.064687e-18 	 1.824679e-03 	 -9.215627e-20 	 5.292912e-02 	 -2.316980e-18 	 3.906286e-02 	 -1.980191e-19 
253 	 3.552849e-02 	 -6.526859e-20 	 2.448823e-03 	 -9.165835e-20 	 3.427618e-02 	 -9.531944e-18 	 3.897421e-02 	 -3.708695e-19 
254 	 1.323973e-02 	 -2.151498e-18 	 2.645022e-03 	 -1.291100e-19 	 1.491043e-02 	 -8.850971e-19 	 3.853669e-02 	 -3.802191e-19 
255 	 2.078192e-02 	 -4.336952e-18 	 2.968895e-03 	 -2.042500e-19 	 -2.513606e-03 	 -5.467023e-18 	 3.780365e-02 	 -4.710549e-19 
256 	 3.187723e-02 	 7.881670e-18 	 3.476059e-03 	 -6.239176e-20 	 -5.032278e-02 	 -4.836412e-18 	 3.625757e-02 	 -5.476401e-19 
257 	 -1.896212e-02 	 3.435302e-18 	 3.089194e-03 	 -2.086705e-21 	 -4.644362e-02 	 -6.096964e-19 	 3.483169e-02 	 -5.487100e-19 
258 	 -2.274704e-02 	 1.647983e-18 	 2.651291e-03 	 2.588058e-20 	 7.229527e-03 	 4.437198e-18 	 3.436386e-02 	 -4.642031e-19 
259 	 -8.325271e-03 	 -2.339902e-18 	 2.468349e-03 	 -1.354913e-20 	 3.327693e-02 	 5.847163e-18 	 3.434574e-02 	 -3.590137e-19 
260 	 -2.518652e-02 	 7.082320e-18 	 2.014990e-03 	 1.027766e-19 	 9.263133e-04 	 8.419298e-19 	 3.379788e-02 	 -3.393261e-19 
261 	 -2.814444e-02 	 -1.120405e-18 	 1.528548e-03 	 8.304785e-20 	 5.653695e-03 	 2.151338e-18 	 3.334394e-02 	 -2.991541e-19 
262 	 -5.609939e-02 	 -2.496179e-18 	 6.138185e-04 	 4.210775e-20 	 -2.549401e-03 	 2.263439e-18 	 3.277421e-02 	 -2.584780e-19 
263 	 -1.921775e-02 	 3.001885e-19 	 3.039503e-04 	 4.614026e-20 	 -3.091598e-02 	 -6.171921e-18 	 3.177905e-02 	 -3.508756e-19 
264 	 1.625877e-02 	 -8.895377e-18 	 5.494091e-04 	 -9.142155e-20 	 -1.006239e-02 	 5.135906e-18 	 3.113533e-02 	 -2.664635e-19 
265 	 8.291046e-02 	 -3.537095e-19 	 1.797304e-03 	 -9.539561e-20 	 -3.945263e-02 	 8.335641e-18 	 3.006582e-02 	 -1.361286e-19 
266 	 6.100821e-02 	 1.035524e-18 	 2.681049e-03 	 -7.851621e-20 	 -1.500496e-02 	 -9.304061e-18 	 2.939312e-02 	 -2.729634e-19 
267 	 7.026237e-02 	 -1.383658e-18 	 3.674892e-03 	 -9.770948e-20 	 2.195611e-02 	 3.364038e-18 	 2.928375e-02 	 -2.194781e-19 
268 	 6.461819e-02 	 -5.635668e-18 	 4.558128e-03 	 -1.779698e-19 	 2.877684e-02 	 -2.528467e-18 	 2.927641e-02 	 -2.529417e-19 
269 	 5.149987e-02 	 3.129698e-18 	 5.228724e-03 	 -1.307174e-19 	 2.275684e-02 	 -3.875019e-18 	 2.918327e-02 	 -3.046857e-19 
270 	 3.588712e-02 	 -4.049803e-18 	 5.660532e-03 	 -1.859158e-19 	 2.618147e-02 	 -5.131890e-18 	 2.914099e-02 	 -3.726745e-19 
271 	 -1.661418e-02 	 -1.458723e-18 	 5.351161e-03 	 -2.035936e-19 	 3.622052e-02 	 2.938054e-19 	 2.923932e-02 	 -3.634178e-19 
272 	 2.051896e-02 	 1.314083e-18 	 5.558940e-03 	 -1.828035e-19 	 -2.754751e-03 	 -3.893424e-19 	 2.880104e-02 	 -3.637729e-19 
273 	 2.381250e-02 	 -5.817678e-19 	 5.805609e-03 	 -1.881949e-19 	 -5.231167e-03 	 3.915175e-18 	 2.834115e-02 	 -3.059493e-19 
274 	 2.664428e-02 	 -6.263796e-19 	 6.083458e-03 	 -1.940374e-19 	 -3.035658e-02 	 5.072661e-18 	 2.755851e-02 	 -2.342345e-19 
275 	 1.954631e-02 	 2.867477e-18 	 6.260601e-03 	 -1.537543e-19 	 -4.886790e-02 	 7.107548e-19 	 2.655290e-02 	 -2.218004e-19 
276 	 4.303217e-02 	 3.700587e-18 	 6.738154e-03 	 -1.036979e-19 	 -5.716874e-02 	 2.047937e-18 	 2.546561e-02 	 -1.923233e-19 
277 	 6.546003e-02 	 -7.194761e-19 	 7.490999e-03 	 -1.115925e-19 	 -8.580521e-02 	 2.665330e-19 	 2.403906e-02 	 -1.864406e-19 
278 	 5.405598e-02 	 1.402843e-18 	 8.080429e-03 	 -9.242245e-20 	 -9.325510e-02 	 -2.984902e-18 	 2.255432e-02 	 -2.218641e-19 
279 	 5.399510e-02 	 5.864769e-19 	 8.654362e-03 	 -8.393621e-20 	 -5.737131e-02 	 -5.130552e-18 	 2.155525e-02 	 -2.832227e-19 
280 	 8.508879e-02 	 -7.575376e-19 	 9.597997e-03 	 -9.225228e-20 	 -3.752295e-02 	 -1.581463e-18 	 2.082589e-02 	 -2.992504e-19 
281 	 8.562165e-02 	 -3.071131e-18 	 1.052511e-02 	 -1.285801e-19 	 -2.342463e-02 	 3.864311e-18 	 2.028625e-02 	 -2.484752e-19 
282 	 8.703863e-02 	 -7.445157e-18 	 1.144696e-02 	 -2.167316e-19 	 1.073155e-02 	 -7.056349e-18 	 2.017113e-02 	 -3.304978e-19 
283 	 1.063674e-01 	 -1.595125e-18 	 1.257697e-02 	 -2.331410e-19 	 9.883094e-03 	 2.197183e-18 	 2.004866e-02 	 -3.004064e-19 
284 	 1.041253e-01 	 1.809364e-18 	 1.365401e-02 	 -2.091116e-19 	 2.103948e-02 	 1.495128e-18 	 2.006031e-02 	 -2.792824e-19 
285 	 1.423920e-01 	 -3.747567e-18 	 1.515096e-02 	 -2.502564e-19 	 1.867772e-02 	 6.758863e-18 	 2.004424e-02 	 -1.974436e-19 
286 	 1.398022e-01 	 2.769277e-18 	 1.658374e-02 	 -2.155491e-19 	 -3.479838e-02 	 -2.536498e-19 	 1.941386e-02 	 -1.980896e-19 
287 	 1.480963e-01 	 -3.290354e-18 	 1.807820e-02 	 -2.504901e-19 	 -6.328438e-02 	 -3.278206e-18 	 1.847411e-02 	 -2.330909e-19 
288 	 1.852503e-01 	 7.031235e-18 	 1.995654e-02 	 -1.686729e-19 	 -7.798202e-02 	 4.036980e-18 	 1.739033e-02 	 -1.851126e-19 
289 	 1.854571e-01 	 1.141336e-18 	 2.179543e-02 	 -1.541173e-19 	 -5.074691e-02 	 2.078389e-18 	 1.663325e-02 	 -1.599626e-19 
290 	 1.758935e-01 	 1.007151e-17 	 2.348882e-02 	 -4.174781e-20 	 -8.049650e-02 	 3.138498e-18 	 1.556589e-02 	 -1.237158e-19 
291 	 1.552940e-01 	 3.739959e-18 	 2.492148e-02 	 -6.423006e-22 	 -8.003384e-02 	 5.487937e-19 	 1.452676e-02 	 -1.164059e-19 
292 	 1.739747e-01 	 -2.815271e-18 	 2.652420e-02 	 -3.090712e-20 	 -1.131700e-01 	 -4.672778e-18 	 1.315368e-02 	 -1.653991e-19 
293 	 1.608864e-01 	 1.494333e-20 	 2.795359e-02 	 -3.041935e-20 	 -9.961414e-02 	 -1.412809e-18 	 1.195402e-02 	 -1.786694e-19 
294 	 1.830570e-01 	 1.843114e-18 	 2.958626e-02 	 -1.069795e-20 	 -9.161818e-02 	 2.043253e-18 	 1.086379e-02 	 -1.552808e-19 
295 	 1.786761e-01 	 4.512568e-19 	 3.113928e-02 	 -5.885924e-21 	 -1.115680e-01 	 5.791781e-18 	 9.588458e-03 	 -9.333223e-20 
296 	 1.411800e-01 	 -4.491536e-19 	 3.227372e-02 	 -1.045569e-20 	 -8.609135e-02 	 -4.531564e-18 	 8.602068e-03 	 -1.390872e-19 
297 	 1.174270e-01 	 -2.443682e-18 	 3.314263e-02 	 -3.528453e-20 	 -8.810037e-02 	 3.344964e-18 	 7.615308e-03 	 -1.035356e-19 
298 	 1.186238e-01 	 -2.516781e-18 	 3.400607e-02 	 -6.035015e-20 	 -9.036990e-02 	 3.093322e-18 	 6.625559e-03 	 -7.124414e-20 
299 	 8.611228e-02 	 2.242771e-18 	 3.452714e-02 	 -3.731894e-20 	 -6.018355e-02 	 9.781244e-19 	 5.957468e-03 	 -6.075046e-20 
300 	 9.256517e-02 	 -4.412312e-18 	 3.510177e-02 	 -8.063570e-20 	 -6.815650e-02 	 -7.576030e-19 	 5.223666e-03 	 -6.764999e-20 
301 	 1.166307e-01 	 4.761036e-18 	 3.590107e-02 	 -3.316833e-20 	 -3.390172e-02 	 1.140420e-18 	 4.840084e-03 	 -5.580616e-20 
302 	 1.479670e-01 	 -1.359965e-19 	 3.698909e-02 	 -3.416666e-20 	 -6.650982e-03 	 -3.031751e-19 	 4.728520e-03 	 -5.820780e-20 
303 	 1.497917e-01 	 7.068723e-18 	 3.807373e-02 	 3.413035e-20 	 1.083891e-02 	 -9.091905e-19 	 4.787274e-03 	 -6.639033e-20 
304 	 1.076884e-01 	 3.445101e-18 	 3.873673e-02 	 6.661579e-20 	 1.456918e-02 	 -3.633416e-18 	 4.880435e-03 	 -1.003620e-19 
305 	 9.513861e-02 	 3.009566e-18 	 3.926882e-02 	 9.437946e-20 	 -1.936266e-02 	 -4.042334e-19 	 4.651726e-03 	 -1.032287e-19 
306 	 1.031156e-01 	 -6.404819e-18 	 3.986552e-02 	 3.363929e-20 	 4.185709e-03 	 -9.961944e-19 	 4.647371e-03 	 -1.115742e-19 
307 	 1.191035e-01 	 7.011819e-18 	 4.059921e-02 	 9.825207e-20 	 -3.411445e-02 	 2.187144e-18 	 4.288465e-03 	 -9.028976e-20 
308 	 1.090349e-01 	 -1.625237e-18 	 4.122706e-02 	 8.244025e-20 	 -3.214617e-02 	 -4.934124e-19 	 3.954203e-03 	 -9.398813e-20 
309 	 7.479151e-02 	 -1.382330e-18 	 4.153219e-02 	 6.912415e-20 	 -8.544172e-02 	 -5.396917e-18 	 3.141512e-03 	 -1.421966e-19 
310 	 8.042033e-02 	 2.237817e-18 	 4.188253e-02 	 8.866192e-20 	 -7.544217e-02 	 -2.228638e-18 	 2.433551e-03 	 -1.609934e-19 
311 	 5.907380e-02 	 1.207984e-18 	 4.203603e-02 	 9.865587e-20 	 -6.270447e-02 	 8.650863e-18 	 1.851962e-03 	 -8.231607e-20 
312 	 7.285562e-02 	 -2.092439e-18 	 4.230877e-02 	 7.926565e-20 	 -3.136317e-02 	 -7.234707e-18 	 1.558023e-03 	 -1.456116e-19 
313 	 7.256446e-02 	 -9.046547e-19 	 4.257417e-02 	 7.063477e-20 	 -2.186652e-02 	 -3.639105e-18 	 1.352544e-03 	 -1.762562e-19 
314 	 2.743411e-02 	 -2.264833e-18 	 4.244251e-02 	 5.032636e-20 	 -3.360514e-02 	 -1.724015e-18 	 1.048564e-03 	 -1.897150e-19 
315 	 6.469525e-02 	 6.374596e-18 	 4.263435e-02 	 1.048459e-19 	 -1.826270e-03 	 1.348560e-18 	 1.023781e-03 	 -1.764540e-19 
316 	 7.158506e-02 	 2.527201e-18 	 4.288179e-02 	 1.255498e-19 	 1.165782e-02 	 1.797634e-18 	 1.114670e-03 	 -1.595815e-19 
